,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
9020,SUNITINIB,ABT-888,NCIH23,3.521040008,4.0,2,1.0,1.0,1.0,0
9021,SUNITINIB,AZD1775,NCIH23,-11.39252389,2.0,2,1.0,0.0,3.0,0
9022,SUNITINIB,BEZ-235,NCIH23,10.80001785,1.0,2,1.0,1.0,2.0,0
9023,SUNITINIB,BORTEZOMIB,NCIH23,-11.42714897,4.0,0,1.0,0.0,4.0,0
9024,SUNITINIB,DASATINIB,NCIH23,28.32645801,1.0,2,1.0,1.0,0.0,0
9025,SUNITINIB,DINACICLIB,NCIH23,4.77588836,0.0,4,1.0,1.0,0.0,0
9026,SUNITINIB,ERLOTINIB,NCIH23,6.89550823,2.0,4,1.0,1.0,3.0,0
9027,SUNITINIB,GELDANAMYCIN,NCIH23,-6.556924997,3.0,3,1.0,1.0,4.0,0
9028,SUNITINIB,LAPATINIB,NCIH23,1.442376804,3.0,4,1.0,1.0,1.0,0
9029,SUNITINIB,MK-2206,NCIH23,11.31277804,2.0,4,1.0,1.0,2.0,0
9030,SUNITINIB,MK-2206,NCIH23,1.483953117,2.0,0,1.0,1.0,2.0,0
9031,SUNITINIB,MK-4827,NCIH23,-4.257797952,1.0,2,1.0,1.0,0.0,0
9032,SUNITINIB,MK-5108,NCIH23,-7.521024777,0.0,2,1.0,1.0,2.0,0
9033,SUNITINIB,MK-8669,NCIH23,30.99170677,4.0,4,1.0,1.0,1.0,0
9034,SUNITINIB,MK-8776,NCIH23,-7.600824792,2.0,0,1.0,1.0,2.0,0
9035,SUNITINIB,PD325901,NCIH23,11.67133532,4.0,2,1.0,1.0,3.0,0
9036,SUNITINIB,SN-38,NCIH23,7.344462391,1.0,0,1.0,1.0,0.0,0
9037,SUNITINIB,SORAFENIB,NCIH23,-3.949715964,3.0,3,1.0,1.0,4.0,0
9038,SUNITINIB,TOPOTECAN,NCIH23,-12.06479848,2.0,0,1.0,1.0,1.0,0
9039,TOPOTECAN,BEZ-235,NCIH23,1.793275212,1.0,2,0.0,1.0,2.0,0
9040,TOPOTECAN,DINACICLIB,NCIH23,-16.75045261,2.0,0,0.0,1.0,4.0,0
9041,TOPOTECAN,MK-8776,NCIH23,15.31949959,4.0,3,0.0,1.0,0.0,0
9042,TOPOTECAN,SORAFENIB,NCIH23,-2.98627311,2.0,0,0.0,1.0,2.0,0
9043,VINBLASTINE,ABT-888,NCIH23,-34.89296572,3.0,4,1.0,1.0,3.0,0
9044,VINBLASTINE,AZD1775,NCIH23,-20.93263176,1.0,2,1.0,0.0,0.0,0
9045,VINBLASTINE,BEZ-235,NCIH23,-2.378667641,2.0,2,1.0,1.0,2.0,0
9046,VINBLASTINE,BORTEZOMIB,NCIH23,-30.33070495,1.0,3,1.0,0.0,4.0,0
9047,VINBLASTINE,DASATINIB,NCIH23,-6.921767338,0.0,0,1.0,1.0,4.0,0
9048,VINBLASTINE,DINACICLIB,NCIH23,-31.19458031,0.0,0,1.0,1.0,2.0,0
9049,VINBLASTINE,ERLOTINIB,NCIH23,14.02364341,,3,1.0,1.0,1.0,0
9050,VINBLASTINE,GELDANAMYCIN,NCIH23,-24.91058246,1.0,2,1.0,1.0,4.0,0
9051,VINBLASTINE,L778123,NCIH23,22.60535378,2.0,4,1.0,1.0,4.0,0
9052,VINBLASTINE,LAPATINIB,NCIH23,-10.5428104,4.0,2,1.0,1.0,1.0,0
9053,VINBLASTINE,MK-2206,NCIH23,-7.184761461,0.0,4,1.0,1.0,3.0,0
9054,VINBLASTINE,MK-4827,NCIH23,-26.15634803,4.0,0,1.0,1.0,1.0,0
9055,VINBLASTINE,MK-5108,NCIH23,1.750333589,2.0,2,1.0,1.0,0.0,0
9056,VINBLASTINE,MK-8669,NCIH23,-5.47761084,0.0,0,1.0,1.0,3.0,0
9057,VINBLASTINE,MK-8776,NCIH23,-21.19126682,0.0,0,1.0,1.0,0.0,0
9058,VINBLASTINE,PD325901,NCIH23,-7.629639582999999,4.0,2,1.0,1.0,4.0,0
9059,VINBLASTINE,SORAFENIB,NCIH23,1.141688488,1.0,2,1.0,1.0,2.0,0
9060,VINBLASTINE,SUNITINIB,NCIH23,-18.86316063,2.0,2,1.0,1.0,4.0,0
9061,VINBLASTINE,ZOLINZA,NCIH23,-38.57213393,1.0,3,1.0,1.0,4.0,0
9062,VINORELBINE,ABT-888,NCIH23,-99.70601119,3.0,2,3.0,1.0,3.0,0
9063,VINORELBINE,AZD1775,NCIH23,-19.15332801,4.0,3,3.0,0.0,2.0,0
9064,VINORELBINE,BEZ-235,NCIH23,-212.4597872,4.0,4,3.0,1.0,2.0,0
9065,VINORELBINE,BORTEZOMIB,NCIH23,-257.759711,3.0,3,3.0,0.0,4.0,0
9066,VINORELBINE,DASATINIB,NCIH23,4.440150966,2.0,3,3.0,1.0,1.0,0
9067,VINORELBINE,DINACICLIB,NCIH23,-16.26098577,2.0,3,3.0,1.0,3.0,0
9068,VINORELBINE,ERLOTINIB,NCIH23,5.792306842,1.0,2,3.0,1.0,3.0,0
9069,VINORELBINE,GELDANAMYCIN,NCIH23,-277.8941379,2.0,2,3.0,1.0,1.0,0
9070,VINORELBINE,LAPATINIB,NCIH23,0.58205272,1.0,4,3.0,1.0,1.0,0
9071,VINORELBINE,MK-2206,NCIH23,6.611851158,0.0,0,3.0,1.0,1.0,0
9072,VINORELBINE,MK-4827,NCIH23,-25.97198273,4.0,3,3.0,1.0,4.0,0
9073,VINORELBINE,MK-5108,NCIH23,-14.3339427,3.0,2,3.0,1.0,3.0,0
9074,VINORELBINE,MK-8669,NCIH23,-3.807844118,3.0,2,3.0,1.0,2.0,0
9075,VINORELBINE,MK-8776,NCIH23,0.884373953,1.0,4,3.0,1.0,0.0,0
9076,VINORELBINE,PD325901,NCIH23,-177.6700632,1.0,2,3.0,1.0,4.0,0
9077,VINORELBINE,SORAFENIB,NCIH23,-9.276550055,1.0,0,3.0,1.0,2.0,0
9078,VINORELBINE,SUNITINIB,NCIH23,-6.657451472000001,2.0,4,3.0,1.0,4.0,0
9079,VINORELBINE,ZOLINZA,NCIH23,-40.53933726,1.0,4,3.0,1.0,2.0,0
9080,ZOLINZA,ABT-888,NCIH23,1.384761141,2.0,0,4.0,1.0,1.0,0
9081,ZOLINZA,AZD1775,NCIH23,10.34112577,4.0,2,4.0,0.0,3.0,0
9082,ZOLINZA,BEZ-235,NCIH23,-3.603399049,1.0,2,4.0,1.0,3.0,0
9083,ZOLINZA,BORTEZOMIB,NCIH23,-19.28257639,4.0,4,4.0,0.0,1.0,0
9084,ZOLINZA,DASATINIB,NCIH23,-2.167924311,3.0,4,4.0,1.0,0.0,0
9085,ZOLINZA,DINACICLIB,NCIH23,-34.89534561,0.0,0,4.0,1.0,1.0,0
9086,ZOLINZA,ERLOTINIB,NCIH23,-17.01664381,4.0,3,4.0,1.0,0.0,0
9087,ZOLINZA,GELDANAMYCIN,NCIH23,-47.95872443,2.0,4,4.0,1.0,4.0,0
9088,ZOLINZA,GEMCITABINE,NCIH23,1.707362319,2.0,0,4.0,1.0,2.0,0
9089,ZOLINZA,LAPATINIB,NCIH23,-15.53314237,2.0,2,4.0,1.0,4.0,0
9090,ZOLINZA,MK-2206,NCIH23,-8.468499201,4.0,4,4.0,1.0,2.0,0
9091,ZOLINZA,MK-4827,NCIH23,-16.74983057,1.0,4,4.0,1.0,0.0,0
9092,ZOLINZA,MK-5108,NCIH23,-14.38157583,0.0,3,4.0,1.0,2.0,0
9093,ZOLINZA,MK-8669,NCIH23,1.715954595,0.0,4,4.0,1.0,4.0,0
9094,ZOLINZA,MK-8776,NCIH23,13.30457978,1.0,0,4.0,1.0,2.0,0
9095,ZOLINZA,PD325901,NCIH23,-31.27099686,2.0,4,4.0,1.0,2.0,0
9096,ZOLINZA,SN-38,NCIH23,-14.83803037,0.0,0,4.0,1.0,4.0,0
9097,ZOLINZA,SORAFENIB,NCIH23,-13.92343731,0.0,4,4.0,1.0,3.0,0
9098,ZOLINZA,SUNITINIB,NCIH23,-16.71952386,3.0,2,4.0,1.0,0.0,0
9099,ZOLINZA,TOPOTECAN,NCIH23,-1.034920474,2.0,2,4.0,1.0,0.0,0
9100,5-FU,ABT-888,NCIH460,-6.611947917,2.0,4,1.0,1.0,3.0,0
9101,5-FU,AZD1775,NCIH460,13.58269769,1.0,3,1.0,0.0,2.0,0
9102,5-FU,BEZ-235,NCIH460,20.10041374,1.0,2,1.0,1.0,1.0,0
9103,5-FU,BORTEZOMIB,NCIH460,-18.99813026,2.0,0,1.0,0.0,2.0,0
9104,5-FU,DASATINIB,NCIH460,21.668726100000004,1.0,0,1.0,1.0,2.0,0
9105,5-FU,DINACICLIB,NCIH460,-7.420980557999999,0.0,4,1.0,1.0,3.0,0
9106,5-FU,ERLOTINIB,NCIH460,17.22484698,3.0,4,1.0,1.0,0.0,0
9107,5-FU,GELDANAMYCIN,NCIH460,-2.446804514,4.0,2,1.0,1.0,0.0,0
9108,5-FU,L778123,NCIH460,-0.561759117,1.0,2,1.0,1.0,0.0,0
9109,5-FU,LAPATINIB,NCIH460,-2.035012581,1.0,3,1.0,1.0,3.0,0
9110,5-FU,MK-2206,NCIH460,16.58359358,2.0,0,1.0,1.0,4.0,0
9111,5-FU,MK-4827,NCIH460,-2.86047703,3.0,3,1.0,1.0,4.0,0
9112,5-FU,MK-5108,NCIH460,-5.659480778,2.0,0,1.0,1.0,0.0,0
9113,5-FU,MK-8669,NCIH460,5.018790841,0.0,4,1.0,1.0,2.0,0
9114,5-FU,MK-8776,NCIH460,24.84605685,4.0,3,1.0,1.0,1.0,0
9115,5-FU,PD325901,NCIH460,16.33218457,0.0,0,1.0,1.0,2.0,0
9116,5-FU,SORAFENIB,NCIH460,-0.8956375390000001,2.0,0,1.0,1.0,1.0,0
9117,5-FU,SUNITINIB,NCIH460,7.129324107,3.0,3,1.0,1.0,3.0,0
9118,5-FU,ZOLINZA,NCIH460,7.057218329,2.0,4,1.0,1.0,2.0,0
9119,ABT-888,BEZ-235,NCIH460,18.10070106,3.0,0,4.0,1.0,3.0,0
9120,ABT-888,DINACICLIB,NCIH460,5.6142664789999985,4.0,2,4.0,1.0,2.0,0
9121,ABT-888,GELDANAMYCIN,NCIH460,-2.126961774,3.0,4,4.0,1.0,2.0,0
9122,ABT-888,MK-8669,NCIH460,-7.257895244,1.0,3,4.0,1.0,4.0,0
9123,ABT-888,MK-8776,NCIH460,-0.296353842,4.0,3,4.0,1.0,1.0,0
9124,ABT-888,SN-38,NCIH460,22.60303623,0.0,4,4.0,1.0,0.0,0
9125,ABT-888,SORAFENIB,NCIH460,11.61299788,1.0,3,4.0,1.0,3.0,0
9126,ABT-888,TOPOTECAN,NCIH460,-35.55824357,,0,4.0,1.0,4.0,0
9127,AZD1775,ABT-888,NCIH460,-6.604038563,2.0,2,4.0,0.0,2.0,0
9128,AZD1775,BEZ-235,NCIH460,38.21325157,4.0,0,4.0,0.0,0.0,0
9129,AZD1775,BORTEZOMIB,NCIH460,6.749716946,2.0,0,4.0,0.0,2.0,0
9130,AZD1775,DASATINIB,NCIH460,24.67543309,3.0,4,4.0,0.0,3.0,0
9131,AZD1775,DINACICLIB,NCIH460,-3.545286749,0.0,2,4.0,0.0,4.0,0
9132,AZD1775,ERLOTINIB,NCIH460,-1.129319468,3.0,3,4.0,0.0,2.0,0
9133,AZD1775,GELDANAMYCIN,NCIH460,-5.186641338,1.0,3,4.0,0.0,3.0,0
9134,AZD1775,LAPATINIB,NCIH460,-4.867320428,3.0,2,4.0,0.0,4.0,0
9135,AZD1775,MK-2206,NCIH460,10.16748008,4.0,3,4.0,0.0,3.0,0
9136,AZD1775,MK-4827,NCIH460,5.533537032000001,1.0,3,4.0,0.0,2.0,0
9137,AZD1775,MK-5108,NCIH460,-2.649376712,0.0,3,4.0,0.0,0.0,0
9138,AZD1775,MK-8669,NCIH460,18.23200709,4.0,3,4.0,0.0,0.0,0
9139,AZD1775,MK-8776,NCIH460,33.94350197,3.0,4,4.0,0.0,2.0,0
9140,AZD1775,PD325901,NCIH460,8.683132451,4.0,3,4.0,0.0,1.0,0
9141,AZD1775,SN-38,NCIH460,-2.372889603,0.0,3,4.0,0.0,2.0,0
9142,AZD1775,SORAFENIB,NCIH460,8.33460158,1.0,4,4.0,0.0,2.0,0
9143,AZD1775,TOPOTECAN,NCIH460,-17.06965137,3.0,0,4.0,0.0,3.0,0
9144,BEZ-235,DINACICLIB,NCIH460,16.841246899999998,0.0,0,2.0,1.0,3.0,0
9145,BEZ-235,MK-8776,NCIH460,41.27199381,2.0,3,2.0,1.0,2.0,0
9146,BEZ-235,SN-38,NCIH460,39.22686474,4.0,3,2.0,1.0,2.0,0
9147,BEZ-235,SORAFENIB,NCIH460,10.17467242,1.0,2,2.0,1.0,4.0,0
9148,BEZ-235,MK-8776,NCIH460,41.27199381,1.0,3,2.0,1.0,2.0,0
9149,BORTEZOMIB,BEZ-235,NCIH460,21.67089907,2.0,0,2.0,0.0,0.0,0
9150,BORTEZOMIB,DASATINIB,NCIH460,36.82935113,2.0,2,2.0,0.0,0.0,0
9151,BORTEZOMIB,DINACICLIB,NCIH460,-24.29165293,1.0,3,2.0,0.0,4.0,0
9152,BORTEZOMIB,GELDANAMYCIN,NCIH460,-19.40727362,4.0,3,2.0,0.0,1.0,0
9153,BORTEZOMIB,MK-8669,NCIH460,6.318663312999999,1.0,0,2.0,0.0,4.0,0
9154,BORTEZOMIB,MK-8776,NCIH460,4.4023086110000005,3.0,2,2.0,0.0,0.0,0
9155,BORTEZOMIB,SN-38,NCIH460,12.90781697,2.0,0,2.0,0.0,2.0,0
9156,BORTEZOMIB,SORAFENIB,NCIH460,-5.46597089,1.0,3,2.0,0.0,2.0,0
9157,BORTEZOMIB,TOPOTECAN,NCIH460,-33.81974983,3.0,2,2.0,0.0,0.0,0
9158,CARBOPLATIN,ABT-888,NCIH460,3.129049048,1.0,3,2.0,1.0,4.0,0
9159,CARBOPLATIN,AZD1775,NCIH460,4.229104785,0.0,0,2.0,0.0,2.0,0
9160,CARBOPLATIN,BEZ-235,NCIH460,62.99607998,2.0,4,2.0,1.0,4.0,0
9161,CARBOPLATIN,BORTEZOMIB,NCIH460,-4.633031103,1.0,3,2.0,0.0,1.0,0
9162,CARBOPLATIN,DASATINIB,NCIH460,10.68651791,0.0,0,2.0,1.0,0.0,0
9163,CARBOPLATIN,DINACICLIB,NCIH460,-6.259301849,1.0,3,2.0,1.0,2.0,0
9164,CARBOPLATIN,ERLOTINIB,NCIH460,6.626158357,0.0,0,2.0,1.0,4.0,0
9165,CARBOPLATIN,GELDANAMYCIN,NCIH460,-10.29219948,1.0,2,2.0,1.0,3.0,0
9166,CARBOPLATIN,L778123,NCIH460,-7.656799858999999,3.0,2,2.0,1.0,2.0,0
9167,CARBOPLATIN,LAPATINIB,NCIH460,-21.721153,4.0,3,2.0,1.0,1.0,0
9168,CARBOPLATIN,MK-2206,NCIH460,13.10371461,4.0,3,2.0,1.0,3.0,0
9169,CARBOPLATIN,MK-4827,NCIH460,6.5222731189999985,2.0,0,2.0,1.0,0.0,0
9170,CARBOPLATIN,MK-5108,NCIH460,-17.53249021,4.0,4,2.0,1.0,0.0,0
9171,CARBOPLATIN,MK-8669,NCIH460,28.52165788,1.0,4,2.0,1.0,3.0,0
9172,CARBOPLATIN,MK-8776,NCIH460,17.79648094,3.0,0,2.0,1.0,0.0,0
9173,CARBOPLATIN,PD325901,NCIH460,18.41632134,3.0,3,2.0,1.0,2.0,0
9174,CARBOPLATIN,SORAFENIB,NCIH460,-16.76776281,1.0,3,2.0,1.0,2.0,0
9175,CARBOPLATIN,SUNITINIB,NCIH460,4.3569355010000015,2.0,4,2.0,1.0,4.0,0
9176,CARBOPLATIN,ZOLINZA,NCIH460,3.891640445,4.0,0,2.0,1.0,3.0,0
9177,CYCLOPHOSPHAMIDE,ABT-888,NCIH460,17.43411202,0.0,0,3.0,0.0,2.0,0
9178,CYCLOPHOSPHAMIDE,AZD1775,NCIH460,0.6393988279999999,0.0,2,3.0,0.0,3.0,0
9179,CYCLOPHOSPHAMIDE,BEZ-235,NCIH460,15.77911392,1.0,4,3.0,0.0,2.0,0
9180,CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH460,14.88718391,0.0,0,3.0,0.0,2.0,0
9181,CYCLOPHOSPHAMIDE,DASATINIB,NCIH460,-3.312764954,1.0,0,3.0,0.0,1.0,0
9182,CYCLOPHOSPHAMIDE,DINACICLIB,NCIH460,10.00357139,1.0,4,3.0,0.0,3.0,0
9183,CYCLOPHOSPHAMIDE,ERLOTINIB,NCIH460,-8.72290383,0.0,4,3.0,0.0,4.0,0
9184,CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH460,3.686400647,0.0,2,3.0,0.0,1.0,0
9185,CYCLOPHOSPHAMIDE,L778123,NCIH460,-1.217739434,3.0,4,3.0,0.0,3.0,0
9186,CYCLOPHOSPHAMIDE,LAPATINIB,NCIH460,-17.63280257,4.0,4,3.0,0.0,0.0,0
9187,CYCLOPHOSPHAMIDE,MK-2206,NCIH460,6.57225477,4.0,2,3.0,0.0,2.0,0
9188,CYCLOPHOSPHAMIDE,MK-4827,NCIH460,-1.091727406,3.0,4,3.0,0.0,2.0,0
9189,CYCLOPHOSPHAMIDE,MK-5108,NCIH460,-5.895400137999999,3.0,2,3.0,0.0,2.0,0
9190,CYCLOPHOSPHAMIDE,MK-8669,NCIH460,10.95191856,2.0,2,3.0,0.0,3.0,0
9191,CYCLOPHOSPHAMIDE,MK-8776,NCIH460,5.505691677000001,4.0,3,3.0,0.0,2.0,0
9192,CYCLOPHOSPHAMIDE,PD325901,NCIH460,-3.465709085,0.0,3,3.0,0.0,4.0,0
9193,CYCLOPHOSPHAMIDE,SORAFENIB,NCIH460,9.260347987000001,1.0,4,3.0,0.0,3.0,0
9194,CYCLOPHOSPHAMIDE,SUNITINIB,NCIH460,3.107565698,2.0,0,3.0,0.0,2.0,0
9195,CYCLOPHOSPHAMIDE,ZOLINZA,NCIH460,5.1445984330000005,3.0,4,3.0,0.0,2.0,0
9196,DASATINIB,ABT-888,NCIH460,4.251314693,0.0,4,3.0,1.0,1.0,0
9197,DASATINIB,BEZ-235,NCIH460,80.69566922,4.0,0,3.0,1.0,1.0,0
9198,DASATINIB,DINACICLIB,NCIH460,27.535057,2.0,2,3.0,1.0,3.0,0
9199,DASATINIB,GELDANAMYCIN,NCIH460,0.7265659529999999,4.0,2,3.0,1.0,0.0,0
9200,DASATINIB,MK-8669,NCIH460,39.81920777,4.0,2,3.0,1.0,2.0,0
9201,DASATINIB,MK-8776,NCIH460,43.00839655,1.0,0,3.0,1.0,3.0,0
9202,DASATINIB,SN-38,NCIH460,27.16015807,4.0,0,3.0,1.0,0.0,0
9203,DASATINIB,SORAFENIB,NCIH460,24.97815028,3.0,4,3.0,1.0,4.0,0
9204,DASATINIB,TOPOTECAN,NCIH460,-27.42383273,1.0,4,3.0,1.0,2.0,0
9205,DEXAMETHASONE,ABT-888,NCIH460,-9.809800415,2.0,2,3.0,0.0,3.0,0
9206,DEXAMETHASONE,AZD1775,NCIH460,5.904066068,4.0,4,3.0,0.0,0.0,0
9207,DEXAMETHASONE,BEZ-235,NCIH460,23.58272545,2.0,0,3.0,0.0,1.0,0
9208,DEXAMETHASONE,BORTEZOMIB,NCIH460,27.17882652,3.0,0,3.0,0.0,0.0,0
9209,DEXAMETHASONE,DASATINIB,NCIH460,-13.60867096,4.0,0,3.0,0.0,3.0,0
9210,DEXAMETHASONE,DINACICLIB,NCIH460,-0.273827264,3.0,0,3.0,0.0,0.0,0
9211,DEXAMETHASONE,ERLOTINIB,NCIH460,-8.783913929,4.0,4,3.0,0.0,4.0,0
9212,DEXAMETHASONE,GELDANAMYCIN,NCIH460,3.740915007,1.0,3,3.0,0.0,1.0,0
9213,DEXAMETHASONE,L778123,NCIH460,2.646404543,3.0,2,3.0,0.0,3.0,0
9214,DEXAMETHASONE,LAPATINIB,NCIH460,-16.75533239,4.0,2,3.0,0.0,0.0,0
9215,DEXAMETHASONE,MK-2206,NCIH460,12.4883177,4.0,4,3.0,0.0,1.0,0
9216,DEXAMETHASONE,MK-4827,NCIH460,0.101599503,2.0,4,3.0,0.0,3.0,0
9217,DEXAMETHASONE,MK-5108,NCIH460,-10.38303963,0.0,3,3.0,0.0,1.0,0
9218,DEXAMETHASONE,MK-8669,NCIH460,8.285630629,1.0,0,3.0,0.0,2.0,0
9219,DEXAMETHASONE,MK-8776,NCIH460,6.115648145,4.0,2,3.0,0.0,3.0,0
9220,DEXAMETHASONE,PD325901,NCIH460,7.734391716,4.0,3,3.0,0.0,4.0,0
9221,DEXAMETHASONE,SORAFENIB,NCIH460,10.88632389,4.0,2,3.0,0.0,4.0,0
9222,DEXAMETHASONE,SUNITINIB,NCIH460,6.538523477999999,4.0,4,3.0,0.0,0.0,0
9223,DEXAMETHASONE,ZOLINZA,NCIH460,6.119034351,3.0,3,3.0,0.0,4.0,0
9224,DINACICLIB,MK-8776,NCIH460,5.632196256,1.0,4,0.0,1.0,1.0,0
9225,DOXORUBICIN,ABT-888,NCIH460,4.515507694,2.0,0,0.0,1.0,4.0,0
9226,DOXORUBICIN,AZD1775,NCIH460,7.064444281,3.0,0,0.0,0.0,4.0,0
9227,DOXORUBICIN,BEZ-235,NCIH460,29.22056752,4.0,4,0.0,1.0,2.0,0
9228,DOXORUBICIN,BORTEZOMIB,NCIH460,-6.493141965,4.0,0,0.0,0.0,1.0,0
9229,DOXORUBICIN,DASATINIB,NCIH460,32.16283448,4.0,0,0.0,1.0,0.0,0
9230,DOXORUBICIN,DINACICLIB,NCIH460,1.970145475,0.0,2,0.0,1.0,4.0,0
9231,DOXORUBICIN,ERLOTINIB,NCIH460,9.764267312000001,1.0,3,0.0,1.0,2.0,0
9232,DOXORUBICIN,GELDANAMYCIN,NCIH460,2.856776967,0.0,2,0.0,1.0,2.0,0
9233,DOXORUBICIN,L778123,NCIH460,5.99528503,0.0,2,0.0,1.0,1.0,0
9234,DOXORUBICIN,LAPATINIB,NCIH460,7.191952438,0.0,3,0.0,1.0,2.0,0
9235,DOXORUBICIN,MK-2206,NCIH460,34.74622446,1.0,2,0.0,1.0,1.0,0
9236,DOXORUBICIN,MK-4827,NCIH460,1.679062765,3.0,0,0.0,1.0,3.0,0
9237,DOXORUBICIN,MK-5108,NCIH460,-12.25201478,3.0,3,0.0,1.0,3.0,0
9238,DOXORUBICIN,MK-8669,NCIH460,11.49865295,3.0,3,0.0,1.0,2.0,0
9239,DOXORUBICIN,MK-8776,NCIH460,8.475894595,4.0,2,0.0,1.0,1.0,0
9240,DOXORUBICIN,PD325901,NCIH460,28.33583948,1.0,0,0.0,1.0,3.0,0
9241,DOXORUBICIN,SORAFENIB,NCIH460,-1.644792192,1.0,2,0.0,1.0,0.0,0
9242,DOXORUBICIN,SUNITINIB,NCIH460,-1.466898108,4.0,0,0.0,1.0,1.0,0
9243,DOXORUBICIN,ZOLINZA,NCIH460,13.40511074,0.0,0,0.0,1.0,3.0,0
9244,ERLOTINIB,ABT-888,NCIH460,-6.515653333,4.0,3,0.0,1.0,3.0,0
9245,ERLOTINIB,BEZ-235,NCIH460,34.65177323,0.0,2,0.0,1.0,3.0,0
9246,ERLOTINIB,BORTEZOMIB,NCIH460,5.157072525,0.0,3,0.0,0.0,2.0,0
9247,ERLOTINIB,DASATINIB,NCIH460,10.24858768,3.0,0,0.0,1.0,0.0,0
9248,ERLOTINIB,DINACICLIB,NCIH460,13.59767958,0.0,0,0.0,1.0,1.0,0
9249,ERLOTINIB,GELDANAMYCIN,NCIH460,19.6340789,4.0,0,0.0,1.0,4.0,0
9250,ERLOTINIB,MK-8669,NCIH460,42.49559207,4.0,2,0.0,1.0,4.0,0
9251,ERLOTINIB,MK-8776,NCIH460,1.701730863,2.0,3,0.0,1.0,1.0,0
9252,ERLOTINIB,PD325901,NCIH460,17.65291422,2.0,4,0.0,1.0,3.0,0
9253,ERLOTINIB,SN-38,NCIH460,67.78152759999999,2.0,2,0.0,1.0,1.0,0
9254,ERLOTINIB,SORAFENIB,NCIH460,15.32578595,1.0,4,0.0,1.0,2.0,0
9255,ERLOTINIB,TOPOTECAN,NCIH460,33.09865807,3.0,3,0.0,1.0,1.0,0
9256,ETOPOSIDE,ABT-888,NCIH460,-4.320617073,3.0,2,2.0,1.0,1.0,0
9257,ETOPOSIDE,AZD1775,NCIH460,2.955513481,3.0,4,2.0,0.0,3.0,0
9258,ETOPOSIDE,BEZ-235,NCIH460,29.59680637,2.0,4,2.0,1.0,1.0,0
9259,ETOPOSIDE,BORTEZOMIB,NCIH460,-8.824395786,1.0,3,2.0,0.0,2.0,0
9260,ETOPOSIDE,DASATINIB,NCIH460,40.12098513,4.0,3,2.0,1.0,4.0,0
9261,ETOPOSIDE,DINACICLIB,NCIH460,-3.319854435,1.0,2,2.0,1.0,1.0,0
9262,ETOPOSIDE,ERLOTINIB,NCIH460,46.67308553,2.0,0,2.0,1.0,1.0,0
9263,ETOPOSIDE,GELDANAMYCIN,NCIH460,2.825174224,0.0,4,2.0,1.0,2.0,0
9264,ETOPOSIDE,LAPATINIB,NCIH460,13.85044038,4.0,4,2.0,1.0,3.0,0
9265,ETOPOSIDE,MK-2206,NCIH460,46.56657824,2.0,3,2.0,1.0,4.0,0
9266,ETOPOSIDE,MK-4827,NCIH460,15.82136711,2.0,4,2.0,1.0,2.0,0
9267,ETOPOSIDE,MK-5108,NCIH460,-12.89621832,4.0,2,2.0,1.0,3.0,0
9268,ETOPOSIDE,MK-8669,NCIH460,9.249036512,0.0,0,2.0,1.0,0.0,0
9269,ETOPOSIDE,MK-8776,NCIH460,5.687695099,2.0,4,2.0,1.0,1.0,0
9270,ETOPOSIDE,PD325901,NCIH460,39.75978234,4.0,0,2.0,1.0,0.0,0
9271,ETOPOSIDE,SORAFENIB,NCIH460,8.355261104,1.0,4,2.0,1.0,2.0,0
9272,ETOPOSIDE,SUNITINIB,NCIH460,4.618952233,3.0,3,2.0,1.0,2.0,0
9273,ETOPOSIDE,ZOLINZA,NCIH460,8.053831765,2.0,4,2.0,1.0,2.0,0
9274,GELDANAMYCIN,BEZ-235,NCIH460,34.03656802,2.0,0,0.0,1.0,1.0,0
9275,GELDANAMYCIN,DINACICLIB,NCIH460,2.805237819,2.0,4,0.0,1.0,2.0,0
9276,GELDANAMYCIN,MK-8776,NCIH460,2.499220803,4.0,0,0.0,1.0,2.0,0
9277,GELDANAMYCIN,SN-38,NCIH460,11.22779886,1.0,0,0.0,1.0,3.0,0
9278,GELDANAMYCIN,SORAFENIB,NCIH460,-1.452244971,2.0,3,0.0,1.0,1.0,0
9279,GELDANAMYCIN,TOPOTECAN,NCIH460,-23.95784414,3.0,3,0.0,1.0,4.0,0
9280,GEMCITABINE,ABT-888,NCIH460,8.90904955,0.0,2,2.0,1.0,0.0,0
9281,GEMCITABINE,AZD1775,NCIH460,17.07384718,3.0,2,2.0,0.0,3.0,0
9282,GEMCITABINE,BEZ-235,NCIH460,23.36042667,0.0,3,2.0,1.0,2.0,0
9283,GEMCITABINE,BORTEZOMIB,NCIH460,-21.30293841,4.0,4,2.0,0.0,2.0,0
9284,GEMCITABINE,DASATINIB,NCIH460,34.89286379,2.0,0,2.0,1.0,3.0,0
9285,GEMCITABINE,DINACICLIB,NCIH460,-5.733262074,3.0,3,2.0,1.0,1.0,0
9286,GEMCITABINE,ERLOTINIB,NCIH460,15.03010139,1.0,4,2.0,1.0,1.0,0
9287,GEMCITABINE,GELDANAMYCIN,NCIH460,-12.44264543,0.0,0,2.0,1.0,2.0,0
