Compound,Channel,Experiment,Dose,Response
Oxaliplatin,UWB1289BRCA1,4,6.5,40.5
Oxaliplatin,UWB1289BRCA1,5,6.5,41.1
Oxaliplatin,UWB1289BRCA1,0,20.0,57.0
Oxaliplatin,UWB1289BRCA1,1,20.0,59.4
Oxaliplatin,UWB1289BRCA1,2,20.0,62.5
Oxaliplatin,UWB1289BRCA1,3,20.0,64.6
Oxaliplatin,UWB1289BRCA1,4,20.0,57.5
Oxaliplatin,UWB1289BRCA1,5,20.0,55.1
Oxaliplatin,VCAP,0,0.009000000000000001,0.5999999999999943
Oxaliplatin,VCAP,1,0.009000000000000001,7.199999999999989
Oxaliplatin,VCAP,2,0.009000000000000001,1.4000000000000057
Oxaliplatin,VCAP,3,0.009000000000000001,-2.299999999999997
Oxaliplatin,VCAP,4,0.009000000000000001,-3.4000000000000057
Oxaliplatin,VCAP,5,0.009000000000000001,7.3999999999999915
Oxaliplatin,VCAP,0,0.027000000000000003,1.7999999999999972
Oxaliplatin,VCAP,1,0.027000000000000003,34.099999999999994
Oxaliplatin,VCAP,2,0.027000000000000003,7.599999999999994
Oxaliplatin,VCAP,3,0.027000000000000003,-2.799999999999997
Oxaliplatin,VCAP,4,0.027000000000000003,-0.4999999999999858
Oxaliplatin,VCAP,5,0.027000000000000003,7.0
Oxaliplatin,VCAP,0,0.08,-2.0
Oxaliplatin,VCAP,1,0.08,-17.700000000000003
Oxaliplatin,VCAP,2,0.08,9.5
Oxaliplatin,VCAP,3,0.08,2.700000000000003
Oxaliplatin,VCAP,4,0.08,-5.400000000000006
Oxaliplatin,VCAP,5,0.08,-12.200000000000017
Oxaliplatin,VCAP,0,0.24,16.799999999999997
Oxaliplatin,VCAP,1,0.24,8.899999999999991
Oxaliplatin,VCAP,2,0.24,5.6000000000000085
Oxaliplatin,VCAP,3,0.24,-6.299999999999997
Oxaliplatin,VCAP,4,0.24,9.200000000000003
Oxaliplatin,VCAP,5,0.24,5.1000000000000085
Oxaliplatin,VCAP,0,0.7,-10.200000000000003
Oxaliplatin,VCAP,1,0.7,0.0
Oxaliplatin,VCAP,2,0.7,-9.800000000000011
Oxaliplatin,VCAP,3,0.7,15.700000000000003
Oxaliplatin,VCAP,4,0.7,8.799999999999997
Oxaliplatin,VCAP,5,0.7,16.0
Oxaliplatin,VCAP,0,2.2,2.9000000000000057
Oxaliplatin,VCAP,1,2.2,6.299999999999997
Oxaliplatin,VCAP,2,2.2,0.5
Oxaliplatin,VCAP,3,2.2,10.700000000000003
Oxaliplatin,VCAP,4,2.2,-14.199999999999989
Oxaliplatin,VCAP,5,2.2,9.200000000000003
Oxaliplatin,VCAP,0,6.5,9.599999999999994
Oxaliplatin,VCAP,1,6.5,15.200000000000003
Oxaliplatin,VCAP,2,6.5,12.0
Oxaliplatin,VCAP,3,6.5,13.599999999999994
Oxaliplatin,VCAP,4,6.5,13.400000000000006
Oxaliplatin,VCAP,5,6.5,14.299999999999997
Oxaliplatin,VCAP,0,20.0,34.5
Oxaliplatin,VCAP,1,20.0,30.299999999999997
Oxaliplatin,VCAP,2,20.0,29.400000000000006
Oxaliplatin,VCAP,3,20.0,39.4
Oxaliplatin,VCAP,4,20.0,30.099999999999994
Oxaliplatin,VCAP,5,20.0,42.39999999999999
Oxaliplatin,ZR751,0,0.009000000000000001,9.099999999999994
Oxaliplatin,ZR751,1,0.009000000000000001,23.799999999999997
Oxaliplatin,ZR751,2,0.009000000000000001,32.400000000000006
Oxaliplatin,ZR751,3,0.009000000000000001,-7.299999999999997
Oxaliplatin,ZR751,4,0.009000000000000001,6.5
Oxaliplatin,ZR751,5,0.009000000000000001,17.200000000000003
Oxaliplatin,ZR751,0,0.027000000000000003,-0.20000000000000284
Oxaliplatin,ZR751,1,0.027000000000000003,21.599999999999994
Oxaliplatin,ZR751,2,0.027000000000000003,14.799999999999997
Oxaliplatin,ZR751,3,0.027000000000000003,-27.400000000000006
Oxaliplatin,ZR751,4,0.027000000000000003,3.9000000000000057
Oxaliplatin,ZR751,5,0.027000000000000003,-15.199999999999989
Oxaliplatin,ZR751,0,0.08,10.5
Oxaliplatin,ZR751,1,0.08,-3.6000000000000085
Oxaliplatin,ZR751,2,0.08,-3.6999999999999886
Oxaliplatin,ZR751,3,0.08,-5.699999999999989
Oxaliplatin,ZR751,4,0.08,13.700000000000003
Oxaliplatin,ZR751,5,0.08,-3.0999999999999943
Oxaliplatin,ZR751,0,0.24,11.0
Oxaliplatin,ZR751,1,0.24,11.700000000000003
Oxaliplatin,ZR751,2,0.24,18.400000000000006
Oxaliplatin,ZR751,3,0.24,-3.0999999999999943
Oxaliplatin,ZR751,4,0.24,-2.4000000000000057
Oxaliplatin,ZR751,5,0.24,7.099999999999994
Oxaliplatin,ZR751,0,0.7,7.099999999999994
Oxaliplatin,ZR751,1,0.7,10.5
Oxaliplatin,ZR751,2,0.7,-1.299999999999983
Oxaliplatin,ZR751,3,0.7,10.0
Oxaliplatin,ZR751,4,0.7,12.400000000000006
Oxaliplatin,ZR751,5,0.7,7.0
Oxaliplatin,ZR751,0,2.2,9.700000000000003
Oxaliplatin,ZR751,1,2.2,4.200000000000003
Oxaliplatin,ZR751,2,2.2,0.29999999999999716
Oxaliplatin,ZR751,3,2.2,21.799999999999997
Oxaliplatin,ZR751,4,2.2,18.200000000000003
Oxaliplatin,ZR751,5,2.2,25.599999999999994
Oxaliplatin,ZR751,0,6.5,39.1
Oxaliplatin,ZR751,1,6.5,33.3
Oxaliplatin,ZR751,2,6.5,31.099999999999994
Oxaliplatin,ZR751,3,6.5,39.300000000000004
Oxaliplatin,ZR751,4,6.5,30.700000000000003
Oxaliplatin,ZR751,5,6.5,36.9
Oxaliplatin,ZR751,0,20.0,53.1
Oxaliplatin,ZR751,1,20.0,55.7
Oxaliplatin,ZR751,2,20.0,53.8
Oxaliplatin,ZR751,3,20.0,58.7
Oxaliplatin,ZR751,4,20.0,48.699999999999996
Oxaliplatin,ZR751,5,20.0,43.00000000000001
Paclitaxel,A2058,0,1.9e-05,-4.299999999999997
Paclitaxel,A2058,1,1.9e-05,-8.200000000000003
Paclitaxel,A2058,2,1.9e-05,-4.099999999999994
Paclitaxel,A2058,3,1.9e-05,-12.5
Paclitaxel,A2058,4,1.9e-05,-6.5
Paclitaxel,A2058,5,1.9e-05,-18.900000000000006
Paclitaxel,A2058,0,5.5e-05,78.3
Paclitaxel,A2058,1,5.5e-05,-1.4000000000000057
Paclitaxel,A2058,2,5.5e-05,-0.6999999999999886
Paclitaxel,A2058,3,5.5e-05,-6.200000000000003
Paclitaxel,A2058,4,5.5e-05,-0.4999999999999858
Paclitaxel,A2058,5,5.5e-05,-13.799999999999983
Paclitaxel,A2058,0,0.00017,-0.4000000000000057
Paclitaxel,A2058,1,0.00017,-1.7999999999999972
Paclitaxel,A2058,2,0.00017,2.799999999999997
Paclitaxel,A2058,3,0.00017,-6.699999999999989
Paclitaxel,A2058,4,0.00017,-1.4000000000000057
Paclitaxel,A2058,5,0.00017,-15.100000000000009
Paclitaxel,A2058,0,0.0005,78.5
Paclitaxel,A2058,1,0.0005,2.299999999999997
Paclitaxel,A2058,2,0.0005,7.5
Paclitaxel,A2058,3,0.0005,-4.699999999999989
Paclitaxel,A2058,4,0.0005,-1.5999999999999943
Paclitaxel,A2058,5,0.0005,-7.299999999999997
Paclitaxel,A2058,0,0.0015,24.200000000000003
Paclitaxel,A2058,1,0.0015,11.599999999999994
Paclitaxel,A2058,2,0.0015,16.700000000000003
Paclitaxel,A2058,3,0.0015,82.7
Paclitaxel,A2058,4,0.0015,24.799999999999997
Paclitaxel,A2058,5,0.0015,15.299999999999997
Paclitaxel,A2058,0,0.0045,91.7
Paclitaxel,A2058,1,0.0045,90.3
Paclitaxel,A2058,2,0.0045,88.3
Paclitaxel,A2058,3,0.0045,90.6
Paclitaxel,A2058,4,0.0045,90.5
Paclitaxel,A2058,5,0.0045,90.8
Paclitaxel,A2058,0,0.014,98.5
Paclitaxel,A2058,1,0.014,98.0
Paclitaxel,A2058,2,0.014,97.5
Paclitaxel,A2058,3,0.014,82.0
Paclitaxel,A2058,4,0.014,98.3
Paclitaxel,A2058,5,0.014,98.4
Paclitaxel,A2058,0,0.04,98.3
Paclitaxel,A2058,1,0.04,97.0
Paclitaxel,A2058,2,0.04,98.3
Paclitaxel,A2058,3,0.04,99.3
Paclitaxel,A2058,4,0.04,98.8
Paclitaxel,A2058,5,0.04,98.5
Paclitaxel,A2780,0,1.9e-05,-4.200000000000003
Paclitaxel,A2780,1,1.9e-05,-2.0999999999999943
Paclitaxel,A2780,2,1.9e-05,-0.4999999999999858
Paclitaxel,A2780,3,1.9e-05,-3.200000000000003
Paclitaxel,A2780,4,1.9e-05,90.1
Paclitaxel,A2780,5,1.9e-05,82.4
Paclitaxel,A2780,0,5.5e-05,1.4000000000000057
Paclitaxel,A2780,1,5.5e-05,4.200000000000003
Paclitaxel,A2780,2,5.5e-05,-0.4000000000000057
Paclitaxel,A2780,3,5.5e-05,2.799999999999997
Paclitaxel,A2780,4,5.5e-05,-8.099999999999994
Paclitaxel,A2780,5,5.5e-05,13.0
Paclitaxel,A2780,0,0.00017,-1.4999999999999858
Paclitaxel,A2780,1,0.00017,-4.400000000000006
Paclitaxel,A2780,2,0.00017,-1.7999999999999972
Paclitaxel,A2780,3,0.00017,3.299999999999997
Paclitaxel,A2780,4,0.00017,11.400000000000006
Paclitaxel,A2780,5,0.00017,0.5999999999999943
Paclitaxel,A2780,0,0.0005,8.599999999999994
Paclitaxel,A2780,1,0.0005,4.800000000000011
Paclitaxel,A2780,2,0.0005,1.7999999999999972
Paclitaxel,A2780,3,0.0005,-6.5
Paclitaxel,A2780,4,0.0005,-6.299999999999997
Paclitaxel,A2780,5,0.0005,-0.09999999999999432
Paclitaxel,A2780,0,0.0015,41.29999999999999
Paclitaxel,A2780,1,0.0015,47.599999999999994
Paclitaxel,A2780,2,0.0015,8.799999999999997
Paclitaxel,A2780,3,0.0015,70.3
Paclitaxel,A2780,4,0.0015,22.200000000000003
Paclitaxel,A2780,5,0.0015,31.0
Paclitaxel,A2780,0,0.0045,89.5
Paclitaxel,A2780,1,0.0045,92.8
Paclitaxel,A2780,2,0.0045,86.9
Paclitaxel,A2780,3,0.0045,89.7
Paclitaxel,A2780,4,0.0045,85.1
Paclitaxel,A2780,5,0.0045,87.2
Paclitaxel,A2780,0,0.014,94.3
Paclitaxel,A2780,1,0.014,95.0
Paclitaxel,A2780,2,0.014,94.3
Paclitaxel,A2780,3,0.014,93.7
Paclitaxel,A2780,4,0.014,93.3
Paclitaxel,A2780,5,0.014,93.9
Paclitaxel,A2780,0,0.04,94.2
Paclitaxel,A2780,1,0.04,94.0
Paclitaxel,A2780,2,0.04,93.5
Paclitaxel,A2780,3,0.04,94.3
Paclitaxel,A2780,4,0.04,93.9
Paclitaxel,A2780,5,0.04,94.2
Paclitaxel,A375,0,1.9e-05,15.299999999999997
Paclitaxel,A375,1,1.9e-05,17.0
Paclitaxel,A375,2,1.9e-05,0.09999999999999432
Paclitaxel,A375,3,1.9e-05,7.3999999999999915
Paclitaxel,A375,4,1.9e-05,-10.600000000000009
Paclitaxel,A375,5,1.9e-05,-9.800000000000011
Paclitaxel,A375,0,5.5e-05,15.200000000000003
Paclitaxel,A375,1,5.5e-05,25.099999999999994
Paclitaxel,A375,2,5.5e-05,-2.6999999999999886
Paclitaxel,A375,3,5.5e-05,4.800000000000011
Paclitaxel,A375,4,5.5e-05,-13.599999999999994
Paclitaxel,A375,5,5.5e-05,-7.8999999999999915
Paclitaxel,A375,0,0.00017,12.299999999999997
Paclitaxel,A375,1,0.00017,18.799999999999997
Paclitaxel,A375,2,0.00017,1.4000000000000057
Paclitaxel,A375,3,0.00017,8.0
Paclitaxel,A375,4,0.00017,-10.299999999999997
Paclitaxel,A375,5,0.00017,-10.299999999999997
Paclitaxel,A375,0,0.0005,9.0
Paclitaxel,A375,1,0.0005,18.5
Paclitaxel,A375,2,0.0005,-1.4999999999999858
Paclitaxel,A375,3,0.0005,5.400000000000006
Paclitaxel,A375,4,0.0005,-14.399999999999991
Paclitaxel,A375,5,0.0005,-6.699999999999989
Paclitaxel,A375,0,0.0015,-1.0
Paclitaxel,A375,1,0.0015,8.200000000000003
Paclitaxel,A375,2,0.0015,5.400000000000006
Paclitaxel,A375,3,0.0015,9.700000000000003
Paclitaxel,A375,4,0.0015,-8.700000000000003
Paclitaxel,A375,5,0.0015,-3.4000000000000057
Paclitaxel,A375,0,0.0045,23.5
Paclitaxel,A375,1,0.0045,21.299999999999997
Paclitaxel,A375,2,0.0045,20.900000000000006
Paclitaxel,A375,3,0.0045,17.5
Paclitaxel,A375,4,0.0045,16.900000000000006
Paclitaxel,A375,5,0.0045,17.299999999999997
Paclitaxel,A375,0,0.014,63.6
Paclitaxel,A375,1,0.014,60.8
Paclitaxel,A375,2,0.014,64.4
Paclitaxel,A375,3,0.014,67.19999999999999
Paclitaxel,A375,4,0.014,66.3
Paclitaxel,A375,5,0.014,66.0
Paclitaxel,A375,0,0.04,87.2
Paclitaxel,A375,1,0.04,88.3
Paclitaxel,A375,2,0.04,89.4
Paclitaxel,A375,3,0.04,86.0
Paclitaxel,A375,4,0.04,87.2
Paclitaxel,A375,5,0.04,86.7
Paclitaxel,A427,0,1.9e-05,-0.29999999999998295
Paclitaxel,A427,1,1.9e-05,-9.5
Paclitaxel,A427,2,1.9e-05,-15.799999999999997
Paclitaxel,A427,0,5.5e-05,32.0
Paclitaxel,A427,1,5.5e-05,2.9000000000000057
Paclitaxel,A427,2,5.5e-05,4.299999999999997
Paclitaxel,A427,0,0.00017,0.7999999999999972
Paclitaxel,A427,1,0.00017,-8.299999999999997
Paclitaxel,A427,2,0.00017,-19.19999999999999
Paclitaxel,A427,0,0.0005,55.7
Paclitaxel,A427,1,0.0005,1.2999999999999972
Paclitaxel,A427,2,0.0005,11.099999999999994
Paclitaxel,A427,0,0.0015,44.39999999999999
Paclitaxel,A427,1,0.0015,26.599999999999994
Paclitaxel,A427,2,0.0015,25.0
Paclitaxel,A427,0,0.0045,80.5
Paclitaxel,A427,1,0.0045,76.8
Paclitaxel,A427,2,0.0045,69.5
Paclitaxel,A427,0,0.014,90.3
Paclitaxel,A427,1,0.014,86.8
Paclitaxel,A427,2,0.014,93.9
Paclitaxel,A427,0,0.04,94.5
Paclitaxel,A427,1,0.04,94.6
Paclitaxel,A427,2,0.04,96.0
Paclitaxel,CAOV3,0,1.9e-05,2.0
Paclitaxel,CAOV3,1,1.9e-05,-10.5
Paclitaxel,CAOV3,2,1.9e-05,-17.799999999999997
Paclitaxel,CAOV3,3,1.9e-05,-8.700000000000003
Paclitaxel,CAOV3,4,1.9e-05,-7.8999999999999915
Paclitaxel,CAOV3,5,1.9e-05,-10.600000000000009
Paclitaxel,CAOV3,0,5.5e-05,29.900000000000006
Paclitaxel,CAOV3,1,5.5e-05,3.0
Paclitaxel,CAOV3,2,5.5e-05,-26.599999999999994
Paclitaxel,CAOV3,3,5.5e-05,-4.400000000000006
Paclitaxel,CAOV3,4,5.5e-05,-27.0
Paclitaxel,CAOV3,5,5.5e-05,14.299999999999997
Paclitaxel,CAOV3,0,0.00017,5.700000000000003
Paclitaxel,CAOV3,1,0.00017,-9.800000000000011
Paclitaxel,CAOV3,2,0.00017,-3.0
Paclitaxel,CAOV3,3,0.00017,13.400000000000006
Paclitaxel,CAOV3,4,0.00017,19.400000000000006
Paclitaxel,CAOV3,5,0.00017,5.800000000000011
Paclitaxel,CAOV3,0,0.0005,17.900000000000006
Paclitaxel,CAOV3,1,0.0005,-13.900000000000006
Paclitaxel,CAOV3,2,0.0005,18.400000000000006
Paclitaxel,CAOV3,3,0.0005,29.200000000000003
Paclitaxel,CAOV3,4,0.0005,23.099999999999994
Paclitaxel,CAOV3,5,0.0005,36.0
Paclitaxel,CAOV3,0,0.0015,63.0
Paclitaxel,CAOV3,1,0.0015,71.19999999999999
Paclitaxel,CAOV3,2,0.0015,61.3
Paclitaxel,CAOV3,3,0.0015,63.9
Paclitaxel,CAOV3,4,0.0015,67.8
Paclitaxel,CAOV3,5,0.0015,46.3
Paclitaxel,CAOV3,0,0.0045,75.8
Paclitaxel,CAOV3,1,0.0045,77.7
Paclitaxel,CAOV3,2,0.0045,76.2
Paclitaxel,CAOV3,3,0.0045,80.3
Paclitaxel,CAOV3,4,0.0045,79.2
Paclitaxel,CAOV3,5,0.0045,82.2
Paclitaxel,CAOV3,0,0.014,84.2
Paclitaxel,CAOV3,1,0.014,82.9
Paclitaxel,CAOV3,2,0.014,83.9
Paclitaxel,CAOV3,3,0.014,79.8
Paclitaxel,CAOV3,4,0.014,88.1
Paclitaxel,CAOV3,5,0.014,91.9
Paclitaxel,CAOV3,0,0.04,90.2
Paclitaxel,CAOV3,1,0.04,84.0
Paclitaxel,CAOV3,2,0.04,86.1
Paclitaxel,CAOV3,3,0.04,87.9
Paclitaxel,CAOV3,4,0.04,87.5
Paclitaxel,CAOV3,5,0.04,90.1
Paclitaxel,COLO320DM,0,1.9e-05,13.799999999999997
Paclitaxel,COLO320DM,1,1.9e-05,13.0
Paclitaxel,COLO320DM,2,1.9e-05,-4.200000000000003
Paclitaxel,COLO320DM,3,1.9e-05,-31.599999999999994
Paclitaxel,COLO320DM,4,1.9e-05,-0.29999999999998295
Paclitaxel,COLO320DM,5,1.9e-05,9.5
Paclitaxel,COLO320DM,0,5.5e-05,11.099999999999994
Paclitaxel,COLO320DM,1,5.5e-05,6.599999999999994
Paclitaxel,COLO320DM,2,5.5e-05,-15.399999999999991
Paclitaxel,COLO320DM,3,5.5e-05,11.799999999999997
Paclitaxel,COLO320DM,4,5.5e-05,-13.5
Paclitaxel,COLO320DM,5,5.5e-05,6.3999999999999915
Paclitaxel,COLO320DM,0,0.00017,1.2000000000000028
Paclitaxel,COLO320DM,1,0.00017,-21.30000000000001
Paclitaxel,COLO320DM,2,0.00017,-13.799999999999983
Paclitaxel,COLO320DM,3,0.00017,-11.099999999999994
Paclitaxel,COLO320DM,4,0.00017,-1.299999999999983
Paclitaxel,COLO320DM,5,0.00017,3.4000000000000057
Paclitaxel,COLO320DM,0,0.0005,8.700000000000003
Paclitaxel,COLO320DM,1,0.0005,-11.700000000000003
Paclitaxel,COLO320DM,2,0.0005,-14.999999999999986
Paclitaxel,COLO320DM,3,0.0005,-1.299999999999983
Paclitaxel,COLO320DM,4,0.0005,-16.299999999999997
Paclitaxel,COLO320DM,5,0.0005,7.099999999999994
Paclitaxel,COLO320DM,0,0.0015,12.799999999999997
Paclitaxel,COLO320DM,1,0.0015,-18.30000000000001
Paclitaxel,COLO320DM,2,0.0015,19.900000000000006
Paclitaxel,COLO320DM,3,0.0015,16.299999999999997
Paclitaxel,COLO320DM,4,0.0015,8.099999999999994
Paclitaxel,COLO320DM,5,0.0015,-12.099999999999994
Paclitaxel,COLO320DM,0,0.0045,-9.899999999999991
Paclitaxel,COLO320DM,1,0.0045,4.0
Paclitaxel,COLO320DM,2,0.0045,1.0
Paclitaxel,COLO320DM,3,0.0045,-2.0
Paclitaxel,COLO320DM,4,0.0045,-0.4999999999999858
Paclitaxel,COLO320DM,5,0.0045,-6.099999999999994
Paclitaxel,COLO320DM,0,0.014,-2.0
Paclitaxel,COLO320DM,1,0.014,0.09999999999999432
Paclitaxel,COLO320DM,2,0.014,14.799999999999997
Paclitaxel,COLO320DM,3,0.014,25.400000000000006
Paclitaxel,COLO320DM,4,0.014,-11.299999999999997
Paclitaxel,COLO320DM,5,0.014,-0.7999999999999972
Paclitaxel,COLO320DM,0,0.04,-0.4000000000000057
Paclitaxel,COLO320DM,1,0.04,1.7999999999999972
Paclitaxel,COLO320DM,2,0.04,-0.09999999999999432
Paclitaxel,COLO320DM,3,0.04,8.799999999999997
Paclitaxel,COLO320DM,4,0.04,13.299999999999997
Paclitaxel,COLO320DM,5,0.04,7.599999999999994
Paclitaxel,DLD1,0,1.9e-05,7.3999999999999915
Paclitaxel,DLD1,1,1.9e-05,-1.6999999999999886
Paclitaxel,DLD1,2,1.9e-05,3.1000000000000085
Paclitaxel,DLD1,3,1.9e-05,-1.5999999999999943
Paclitaxel,DLD1,4,1.9e-05,-3.200000000000003
Paclitaxel,DLD1,5,1.9e-05,24.0
Paclitaxel,DLD1,0,5.5e-05,11.099999999999994
Paclitaxel,DLD1,1,5.5e-05,11.799999999999997
Paclitaxel,DLD1,2,5.5e-05,-4.0
Paclitaxel,DLD1,3,5.5e-05,2.4000000000000057
Paclitaxel,DLD1,4,5.5e-05,-4.699999999999989
Paclitaxel,DLD1,5,5.5e-05,2.1000000000000085
Paclitaxel,DLD1,0,0.00017,4.200000000000003
Paclitaxel,DLD1,1,0.00017,10.900000000000006
Paclitaxel,DLD1,2,0.00017,0.20000000000000284
Paclitaxel,DLD1,3,0.00017,-2.200000000000003
Paclitaxel,DLD1,4,0.00017,-4.299999999999997
Paclitaxel,DLD1,5,0.00017,-0.20000000000000284
Paclitaxel,DLD1,0,0.0005,6.3999999999999915
Paclitaxel,DLD1,1,0.0005,8.399999999999991
Paclitaxel,DLD1,2,0.0005,-2.499999999999986
Paclitaxel,DLD1,3,0.0005,-8.899999999999991
Paclitaxel,DLD1,4,0.0005,1.2000000000000028
Paclitaxel,DLD1,5,0.0005,10.299999999999997
Paclitaxel,DLD1,0,0.0015,-0.8999999999999915
Paclitaxel,DLD1,1,0.0015,-11.099999999999994
Paclitaxel,DLD1,2,0.0015,-0.6999999999999886
Paclitaxel,DLD1,3,0.0015,-2.8999999999999915
Paclitaxel,DLD1,4,0.0015,7.199999999999989
Paclitaxel,DLD1,5,0.0015,-5.200000000000003
Paclitaxel,DLD1,0,0.0045,-7.400000000000006
Paclitaxel,DLD1,1,0.0045,2.6000000000000085
Paclitaxel,DLD1,2,0.0045,-2.6000000000000085
Paclitaxel,DLD1,3,0.0045,2.0
Paclitaxel,DLD1,4,0.0045,17.0
Paclitaxel,DLD1,5,0.0045,7.799999999999997
Paclitaxel,DLD1,0,0.014,42.8
Paclitaxel,DLD1,1,0.014,19.599999999999994
Paclitaxel,DLD1,2,0.014,16.400000000000006
Paclitaxel,DLD1,3,0.014,29.0
Paclitaxel,DLD1,4,0.014,33.8
Paclitaxel,DLD1,5,0.014,29.599999999999994
Paclitaxel,DLD1,0,0.04,48.8
Paclitaxel,DLD1,1,0.04,55.7
Paclitaxel,DLD1,2,0.04,60.0
Paclitaxel,DLD1,3,0.04,53.699999999999996
Paclitaxel,DLD1,4,0.04,57.9
Paclitaxel,DLD1,5,0.04,61.199999999999996
Paclitaxel,EFM192B,0,1.9e-05,7.799999999999997
Paclitaxel,EFM192B,1,1.9e-05,-11.800000000000011
Paclitaxel,EFM192B,2,1.9e-05,2.6000000000000085
Paclitaxel,EFM192B,3,1.9e-05,2.0
Paclitaxel,EFM192B,4,1.9e-05,5.700000000000003
Paclitaxel,EFM192B,5,1.9e-05,-15.599999999999994
Paclitaxel,EFM192B,0,5.5e-05,7.099999999999994
Paclitaxel,EFM192B,1,5.5e-05,-3.799999999999997
Paclitaxel,EFM192B,2,5.5e-05,2.1000000000000085
Paclitaxel,EFM192B,3,5.5e-05,1.0
Paclitaxel,EFM192B,4,5.5e-05,6.799999999999997
Paclitaxel,EFM192B,5,5.5e-05,-17.0
Paclitaxel,EFM192B,0,0.00017,-14.599999999999994
Paclitaxel,EFM192B,1,0.00017,-5.400000000000006
Paclitaxel,EFM192B,2,0.00017,-3.4000000000000057
Paclitaxel,EFM192B,3,0.00017,-3.299999999999997
Paclitaxel,EFM192B,4,0.00017,12.5
Paclitaxel,EFM192B,5,0.00017,1.0
Paclitaxel,EFM192B,0,0.0005,15.299999999999997
Paclitaxel,EFM192B,1,0.0005,-1.2000000000000028
Paclitaxel,EFM192B,2,0.0005,-4.6000000000000085
Paclitaxel,EFM192B,3,0.0005,1.2999999999999972
Paclitaxel,EFM192B,4,0.0005,-8.5
Paclitaxel,EFM192B,5,0.0005,-3.0999999999999943
Paclitaxel,EFM192B,0,0.0015,4.400000000000006
Paclitaxel,EFM192B,1,0.0015,14.400000000000006
Paclitaxel,EFM192B,2,0.0015,18.299999999999997
Paclitaxel,EFM192B,3,0.0015,6.299999999999997
Paclitaxel,EFM192B,4,0.0015,3.0
Paclitaxel,EFM192B,5,0.0015,8.5
Paclitaxel,EFM192B,0,0.0045,54.699999999999996
Paclitaxel,EFM192B,1,0.0045,44.49999999999999
Paclitaxel,EFM192B,2,0.0045,34.2
Paclitaxel,EFM192B,3,0.0045,36.3
Paclitaxel,EFM192B,4,0.0045,48.8
Paclitaxel,EFM192B,5,0.0045,35.900000000000006
Paclitaxel,EFM192B,0,0.014,84.5
Paclitaxel,EFM192B,1,0.014,84.5
Paclitaxel,EFM192B,2,0.014,81.0
Paclitaxel,EFM192B,3,0.014,81.39999999999999
Paclitaxel,EFM192B,4,0.014,83.1
Paclitaxel,EFM192B,5,0.014,77.8
Paclitaxel,EFM192B,0,0.04,76.7
Paclitaxel,EFM192B,1,0.04,79.8
Paclitaxel,EFM192B,2,0.04,78.3
Paclitaxel,EFM192B,3,0.04,80.0
Paclitaxel,EFM192B,4,0.04,85.4
Paclitaxel,EFM192B,5,0.04,83.6
Paclitaxel,ES2,0,1.9e-05,-12.700000000000003
Paclitaxel,ES2,1,1.9e-05,25.599999999999994
Paclitaxel,ES2,2,1.9e-05,1.5999999999999943
Paclitaxel,ES2,3,1.9e-05,-5.90000000000002
Paclitaxel,ES2,4,1.9e-05,-3.0
Paclitaxel,ES2,5,1.9e-05,-6.8999999999999915
Paclitaxel,ES2,0,5.5e-05,2.4000000000000057
Paclitaxel,ES2,1,5.5e-05,9.099999999999994
Paclitaxel,ES2,2,5.5e-05,0.5999999999999943
Paclitaxel,ES2,3,5.5e-05,-10.200000000000003
Paclitaxel,ES2,4,5.5e-05,-5.6000000000000085
Paclitaxel,ES2,5,5.5e-05,-8.700000000000003
Paclitaxel,ES2,0,0.00017,-4.299999999999997
Paclitaxel,ES2,1,0.00017,6.599999999999994
Paclitaxel,ES2,2,0.00017,-5.699999999999989
Paclitaxel,ES2,3,0.00017,-5.200000000000003
Paclitaxel,ES2,4,0.00017,-1.299999999999983
Paclitaxel,ES2,5,0.00017,-4.200000000000003
Paclitaxel,ES2,0,0.0005,11.599999999999994
Paclitaxel,ES2,1,0.0005,11.400000000000006
Paclitaxel,ES2,2,0.0005,3.0
Paclitaxel,ES2,3,0.0005,-0.8999999999999915
Paclitaxel,ES2,4,0.0005,-8.299999999999997
Paclitaxel,ES2,5,0.0005,-12.200000000000017
Paclitaxel,ES2,0,0.0015,-0.4000000000000057
Paclitaxel,ES2,1,0.0015,11.900000000000006
Paclitaxel,ES2,2,0.0015,15.0
Paclitaxel,ES2,3,0.0015,20.200000000000003
Paclitaxel,ES2,4,0.0015,-4.90000000000002
Paclitaxel,ES2,5,0.0015,1.0999999999999943
Paclitaxel,ES2,0,0.0045,10.5
Paclitaxel,ES2,1,0.0045,16.299999999999997
Paclitaxel,ES2,2,0.0045,19.700000000000003
Paclitaxel,ES2,3,0.0045,17.200000000000003
Paclitaxel,ES2,4,0.0045,4.0
Paclitaxel,ES2,5,0.0045,19.400000000000006
Paclitaxel,ES2,0,0.014,57.0
Paclitaxel,ES2,1,0.014,52.400000000000006
Paclitaxel,ES2,2,0.014,42.8
Paclitaxel,ES2,3,0.014,43.99999999999999
Paclitaxel,ES2,4,0.014,47.199999999999996
Paclitaxel,ES2,5,0.014,55.199999999999996
Paclitaxel,ES2,0,0.04,79.3
Paclitaxel,ES2,1,0.04,75.9
Paclitaxel,ES2,2,0.04,78.6
Paclitaxel,ES2,3,0.04,75.4
Paclitaxel,ES2,4,0.04,74.4
