Compound,Channel,Experiment,Dose,Response
Metformin,HT29,4,29.0,1.08
Metformin,HT29,5,29.0,1.006
Metformin,HT29,0,85.0,1.028
Metformin,HT29,1,85.0,0.9329999999999999
Metformin,HT29,2,85.0,1.127
Metformin,HT29,3,85.0,1.046
Metformin,HT29,4,85.0,1.014
Metformin,HT29,5,85.0,0.988
Metformin,HT29,0,250.0,0.968
Metformin,HT29,1,250.0,0.897
Metformin,HT29,2,250.0,0.7829999999999999
Metformin,HT29,3,250.0,0.897
Metformin,HT29,4,250.0,1.045
Metformin,HT29,5,250.0,0.938
Metformin,KPL1,0,0.12,0.966
Metformin,KPL1,1,0.12,0.873
Metformin,KPL1,2,0.12,1.1059999999999999
Metformin,KPL1,3,0.12,1.13
Metformin,KPL1,4,0.12,1.051
Metformin,KPL1,5,0.12,1.0
Metformin,KPL1,0,0.35,1.0170000000000001
Metformin,KPL1,1,0.35,1.023
Metformin,KPL1,2,0.35,0.9740000000000001
Metformin,KPL1,3,0.35,1.064
Metformin,KPL1,4,0.35,1.159
Metformin,KPL1,5,0.35,1.192
Metformin,KPL1,0,1.1,0.83
Metformin,KPL1,1,1.1,0.892
Metformin,KPL1,2,1.1,0.98
Metformin,KPL1,3,1.1,1.047
Metformin,KPL1,4,1.1,1.133
Metformin,KPL1,5,1.1,1.136
Metformin,KPL1,0,3.2,1.061
Metformin,KPL1,1,3.2,1.101
Metformin,KPL1,2,3.2,1.146
Metformin,KPL1,3,3.2,1.111
Metformin,KPL1,4,3.2,1.131
Metformin,KPL1,5,3.2,1.148
Metformin,KPL1,0,9.5,1.122
Metformin,KPL1,1,9.5,0.95
Metformin,KPL1,2,9.5,1.013
Metformin,KPL1,3,9.5,1.055
Metformin,KPL1,4,9.5,0.975
Metformin,KPL1,5,9.5,0.9129999999999999
Metformin,KPL1,0,29.0,0.973
Metformin,KPL1,1,29.0,1.04
Metformin,KPL1,2,29.0,0.93
Metformin,KPL1,3,29.0,1.136
Metformin,KPL1,4,29.0,0.977
Metformin,KPL1,5,29.0,0.9990000000000001
Metformin,KPL1,0,85.0,1.126
Metformin,KPL1,1,85.0,1.062
Metformin,KPL1,2,85.0,0.9690000000000001
Metformin,KPL1,3,85.0,0.945
Metformin,KPL1,4,85.0,1.01
Metformin,KPL1,5,85.0,0.884
Metformin,KPL1,0,250.0,1.0390000000000001
Metformin,KPL1,1,250.0,0.977
Metformin,KPL1,2,250.0,1.103
Metformin,KPL1,3,250.0,0.955
Metformin,KPL1,4,250.0,0.914
Metformin,KPL1,5,250.0,0.997
Metformin,LNCAP,0,0.12,0.986
Metformin,LNCAP,1,0.12,0.028999999999999998
Metformin,LNCAP,2,0.12,0.718
Metformin,LNCAP,3,0.12,0.953
Metformin,LNCAP,4,0.12,1.0590000000000002
Metformin,LNCAP,5,0.12,1.025
Metformin,LNCAP,0,0.35,1.127
Metformin,LNCAP,1,0.35,0.977
Metformin,LNCAP,2,0.35,0.922
Metformin,LNCAP,3,0.35,1.3159999999999998
Metformin,LNCAP,4,0.35,1.034
Metformin,LNCAP,5,0.35,1.3659999999999999
Metformin,LNCAP,0,1.1,0.932
Metformin,LNCAP,1,1.1,0.935
Metformin,LNCAP,2,1.1,0.852
Metformin,LNCAP,3,1.1,0.649
Metformin,LNCAP,4,1.1,1.078
Metformin,LNCAP,5,1.1,0.767
Metformin,LNCAP,0,3.2,1.11
Metformin,LNCAP,1,3.2,1.2690000000000001
Metformin,LNCAP,2,3.2,0.985
Metformin,LNCAP,3,3.2,1.21
Metformin,LNCAP,4,3.2,0.945
Metformin,LNCAP,5,3.2,1.182
Metformin,LNCAP,0,9.5,0.905
Metformin,LNCAP,1,9.5,0.9
Metformin,LNCAP,2,9.5,1.2
Metformin,LNCAP,3,9.5,0.914
Metformin,LNCAP,4,9.5,1.18
Metformin,LNCAP,5,9.5,0.627
Metformin,LNCAP,0,29.0,1.062
Metformin,LNCAP,1,29.0,1.022
Metformin,LNCAP,2,29.0,1.089
Metformin,LNCAP,3,29.0,0.96
Metformin,LNCAP,4,29.0,0.92
Metformin,LNCAP,5,29.0,0.718
Metformin,LNCAP,0,85.0,1.1520000000000001
Metformin,LNCAP,1,85.0,0.8809999999999999
Metformin,LNCAP,2,85.0,1.036
Metformin,LNCAP,3,85.0,0.703
Metformin,LNCAP,4,85.0,0.892
Metformin,LNCAP,5,85.0,0.555
Metformin,LNCAP,0,250.0,1.179
Metformin,LNCAP,1,250.0,1.008
Metformin,LNCAP,2,250.0,1.113
Metformin,LNCAP,3,250.0,0.9620000000000001
Metformin,LNCAP,4,250.0,0.8640000000000001
Metformin,LNCAP,5,250.0,1.084
Metformin,LOVO,0,0.12,0.924
Metformin,LOVO,1,0.12,0.9440000000000001
Metformin,LOVO,2,0.12,1.153
Metformin,LOVO,3,0.12,1.399
Metformin,LOVO,4,0.12,0.9109999999999999
Metformin,LOVO,5,0.12,0.9109999999999999
Metformin,LOVO,0,0.35,1.127
Metformin,LOVO,1,0.35,1.065
Metformin,LOVO,2,0.35,0.935
Metformin,LOVO,3,0.35,0.8959999999999999
Metformin,LOVO,4,0.35,1.081
Metformin,LOVO,5,0.35,1.172
Metformin,LOVO,0,1.1,0.746
Metformin,LOVO,1,1.1,1.08
Metformin,LOVO,2,1.1,0.68
Metformin,LOVO,3,1.1,1.088
Metformin,LOVO,4,1.1,1.093
Metformin,LOVO,5,1.1,1.041
Metformin,LOVO,0,3.2,0.924
Metformin,LOVO,1,3.2,1.0070000000000001
Metformin,LOVO,2,3.2,0.912
Metformin,LOVO,3,3.2,1.078
Metformin,LOVO,4,3.2,0.9109999999999999
Metformin,LOVO,5,3.2,0.892
Metformin,LOVO,0,9.5,0.75
Metformin,LOVO,1,9.5,0.99
Metformin,LOVO,2,9.5,0.922
Metformin,LOVO,3,9.5,1.167
Metformin,LOVO,4,9.5,0.9079999999999999
Metformin,LOVO,5,9.5,0.9229999999999999
Metformin,LOVO,0,29.0,0.94
Metformin,LOVO,1,29.0,1.075
Metformin,LOVO,2,29.0,0.9359999999999999
Metformin,LOVO,3,29.0,1.038
Metformin,LOVO,4,29.0,0.865
Metformin,LOVO,5,29.0,0.785
Metformin,LOVO,0,85.0,1.124
Metformin,LOVO,1,85.0,1.088
Metformin,LOVO,2,85.0,0.907
Metformin,LOVO,3,85.0,1.151
Metformin,LOVO,4,85.0,0.7659999999999999
Metformin,LOVO,5,85.0,0.675
Metformin,LOVO,0,250.0,0.9209999999999999
Metformin,LOVO,1,250.0,0.79
Metformin,LOVO,2,250.0,0.89
Metformin,LOVO,3,250.0,0.905
Metformin,LOVO,4,250.0,0.882
Metformin,LOVO,5,250.0,1.0270000000000001
Metformin,MDAMB436,0,0.12,0.9620000000000001
Metformin,MDAMB436,1,0.12,0.97
Metformin,MDAMB436,2,0.12,1.016
Metformin,MDAMB436,3,0.12,1.166
Metformin,MDAMB436,4,0.12,1.01
Metformin,MDAMB436,5,0.12,0.958
Metformin,MDAMB436,0,0.35,1.075
Metformin,MDAMB436,1,0.35,1.133
Metformin,MDAMB436,2,0.35,1.1340000000000001
Metformin,MDAMB436,3,0.35,1.104
Metformin,MDAMB436,4,0.35,1.11
Metformin,MDAMB436,5,0.35,1.192
Metformin,MDAMB436,0,1.1,0.917
Metformin,MDAMB436,1,1.1,0.997
Metformin,MDAMB436,2,1.1,1.187
Metformin,MDAMB436,3,1.1,1.042
Metformin,MDAMB436,4,1.1,1.067
Metformin,MDAMB436,5,1.1,1.02
Metformin,MDAMB436,0,3.2,0.9940000000000001
Metformin,MDAMB436,1,3.2,1.093
Metformin,MDAMB436,2,3.2,1.0959999999999999
Metformin,MDAMB436,3,3.2,1.025
Metformin,MDAMB436,4,3.2,1.0070000000000001
Metformin,MDAMB436,5,3.2,0.9520000000000001
Metformin,MDAMB436,0,9.5,0.986
Metformin,MDAMB436,1,9.5,0.9790000000000001
Metformin,MDAMB436,2,9.5,0.9470000000000001
Metformin,MDAMB436,3,9.5,0.996
Metformin,MDAMB436,4,9.5,0.9390000000000001
Metformin,MDAMB436,5,9.5,0.993
Metformin,MDAMB436,0,29.0,1.102
Metformin,MDAMB436,1,29.0,1.0859999999999999
Metformin,MDAMB436,2,29.0,0.9740000000000001
Metformin,MDAMB436,3,29.0,1.068
Metformin,MDAMB436,4,29.0,0.9840000000000001
Metformin,MDAMB436,5,29.0,0.9109999999999999
Metformin,MDAMB436,0,85.0,0.98
Metformin,MDAMB436,1,85.0,1.091
Metformin,MDAMB436,2,85.0,0.935
Metformin,MDAMB436,3,85.0,1.073
Metformin,MDAMB436,4,85.0,0.929
Metformin,MDAMB436,5,85.0,0.889
Metformin,MDAMB436,0,250.0,1.156
Metformin,MDAMB436,1,250.0,1.041
Metformin,MDAMB436,2,250.0,0.948
Metformin,MDAMB436,3,250.0,0.9570000000000001
Metformin,MDAMB436,4,250.0,0.937
Metformin,MDAMB436,5,250.0,0.868
Metformin,MSTO,0,0.12,1.107
Metformin,MSTO,1,0.12,0.872
Metformin,MSTO,2,0.12,0.992
Metformin,MSTO,3,0.12,0.831
Metformin,MSTO,4,0.12,0.92
Metformin,MSTO,5,0.12,0.909
Metformin,MSTO,0,0.35,0.5529999999999999
Metformin,MSTO,1,0.35,0.948
Metformin,MSTO,2,0.35,0.898
Metformin,MSTO,3,0.35,1.053
Metformin,MSTO,4,0.35,1.09
Metformin,MSTO,5,0.35,0.843
Metformin,MSTO,0,1.1,0.977
Metformin,MSTO,1,1.1,1.1159999999999999
Metformin,MSTO,2,1.1,1.121
Metformin,MSTO,3,1.1,1.105
Metformin,MSTO,4,1.1,0.909
Metformin,MSTO,5,1.1,0.35
Metformin,MSTO,0,3.2,0.953
Metformin,MSTO,1,3.2,1.068
Metformin,MSTO,2,3.2,0.847
Metformin,MSTO,3,3.2,1.187
Metformin,MSTO,4,3.2,1.006
Metformin,MSTO,5,3.2,1.189
Metformin,MSTO,0,9.5,0.98
Metformin,MSTO,1,9.5,1.3219999999999998
Metformin,MSTO,2,9.5,0.9490000000000001
Metformin,MSTO,3,9.5,0.866
Metformin,MSTO,4,9.5,0.935
Metformin,MSTO,5,9.5,0.9440000000000001
Metformin,MSTO,0,29.0,1.045
Metformin,MSTO,1,29.0,1.125
Metformin,MSTO,2,29.0,0.983
Metformin,MSTO,3,29.0,0.508
Metformin,MSTO,4,29.0,1.028
Metformin,MSTO,5,29.0,1.2
Metformin,MSTO,0,85.0,1.1
Metformin,MSTO,1,85.0,1.065
Metformin,MSTO,2,85.0,0.997
Metformin,MSTO,3,85.0,1.206
Metformin,MSTO,4,85.0,1.015
Metformin,MSTO,5,85.0,0.96
Metformin,MSTO,0,250.0,1.02
Metformin,MSTO,1,250.0,1.125
Metformin,MSTO,2,250.0,0.898
Metformin,MSTO,3,250.0,1.2
Metformin,MSTO,4,250.0,0.941
Metformin,MSTO,5,250.0,0.385
Metformin,NCIH1650,0,0.12,1.003
Metformin,NCIH1650,1,0.12,1.0490000000000002
Metformin,NCIH1650,2,0.12,1.013
Metformin,NCIH1650,3,0.12,1.001
Metformin,NCIH1650,4,0.12,1.013
Metformin,NCIH1650,5,0.12,0.922
Metformin,NCIH1650,0,0.35,1.075
Metformin,NCIH1650,1,0.35,1.037
Metformin,NCIH1650,2,0.35,1.01
Metformin,NCIH1650,3,0.35,1.0859999999999999
Metformin,NCIH1650,4,0.35,1.078
Metformin,NCIH1650,5,0.35,1.079
Metformin,NCIH1650,0,1.1,1.012
Metformin,NCIH1650,1,1.1,0.997
Metformin,NCIH1650,2,1.1,1.0290000000000001
Metformin,NCIH1650,3,1.1,0.9570000000000001
Metformin,NCIH1650,4,1.1,0.9329999999999999
Metformin,NCIH1650,5,1.1,0.9940000000000001
Metformin,NCIH1650,0,3.2,1.063
Metformin,NCIH1650,1,3.2,1.083
Metformin,NCIH1650,2,3.2,1.1079999999999999
Metformin,NCIH1650,3,3.2,1.06
Metformin,NCIH1650,4,3.2,1.054
Metformin,NCIH1650,5,3.2,1.047
Metformin,NCIH1650,0,9.5,0.937
Metformin,NCIH1650,1,9.5,1.088
Metformin,NCIH1650,2,9.5,0.885
Metformin,NCIH1650,3,9.5,0.948
Metformin,NCIH1650,4,9.5,0.919
Metformin,NCIH1650,5,9.5,0.943
Metformin,NCIH1650,0,29.0,1.061
Metformin,NCIH1650,1,29.0,1.102
Metformin,NCIH1650,2,29.0,0.982
Metformin,NCIH1650,3,29.0,0.915
Metformin,NCIH1650,4,29.0,0.997
Metformin,NCIH1650,5,29.0,0.9129999999999999
Metformin,NCIH1650,0,85.0,1.026
Metformin,NCIH1650,1,85.0,1.046
Metformin,NCIH1650,2,85.0,1.002
Metformin,NCIH1650,3,85.0,0.941
Metformin,NCIH1650,4,85.0,1.048
Metformin,NCIH1650,5,85.0,0.986
Metformin,NCIH1650,0,250.0,0.986
Metformin,NCIH1650,1,250.0,0.983
Metformin,NCIH1650,2,250.0,0.8490000000000001
Metformin,NCIH1650,3,250.0,0.892
Metformin,NCIH1650,4,250.0,0.986
Metformin,NCIH1650,5,250.0,0.9229999999999999
Metformin,NCIH2122,0,0.12,1.022
Metformin,NCIH2122,1,0.12,1.042
Metformin,NCIH2122,2,0.12,1.1079999999999999
Metformin,NCIH2122,3,0.12,1.0270000000000001
Metformin,NCIH2122,4,0.12,0.963
Metformin,NCIH2122,5,0.12,0.9440000000000001
Metformin,NCIH2122,0,0.35,1.082
Metformin,NCIH2122,1,0.35,1.062
Metformin,NCIH2122,2,0.35,1.067
Metformin,NCIH2122,3,0.35,1.067
Metformin,NCIH2122,4,0.35,1.04
Metformin,NCIH2122,5,0.35,1.083
Metformin,NCIH2122,0,1.1,1.023
Metformin,NCIH2122,1,1.1,1.02
Metformin,NCIH2122,2,1.1,1.08
Metformin,NCIH2122,3,1.1,1.0290000000000001
Metformin,NCIH2122,4,1.1,1.0070000000000001
Metformin,NCIH2122,5,1.1,0.991
Metformin,NCIH2122,0,3.2,1.047
Metformin,NCIH2122,1,3.2,1.067
Metformin,NCIH2122,2,3.2,1.093
Metformin,NCIH2122,3,3.2,1.0390000000000001
Metformin,NCIH2122,4,3.2,1.012
Metformin,NCIH2122,5,3.2,1.001
Metformin,NCIH2122,0,9.5,1.08
Metformin,NCIH2122,1,9.5,1.087
Metformin,NCIH2122,2,9.5,1.033
Metformin,NCIH2122,3,9.5,1.008
Metformin,NCIH2122,4,9.5,0.968
Metformin,NCIH2122,5,9.5,0.899
Metformin,NCIH2122,0,29.0,0.992
Metformin,NCIH2122,1,29.0,1.093
Metformin,NCIH2122,2,29.0,1.031
Metformin,NCIH2122,3,29.0,0.956
Metformin,NCIH2122,4,29.0,1.013
Metformin,NCIH2122,5,29.0,0.983
Metformin,NCIH2122,0,85.0,1.0190000000000001
Metformin,NCIH2122,1,85.0,1.0070000000000001
Metformin,NCIH2122,2,85.0,1.023
Metformin,NCIH2122,3,85.0,1.021
Metformin,NCIH2122,4,85.0,0.9540000000000001
Metformin,NCIH2122,5,85.0,0.9620000000000001
Metformin,NCIH2122,0,250.0,0.92
Metformin,NCIH2122,1,250.0,0.845
Metformin,NCIH2122,2,250.0,0.8640000000000001
Metformin,NCIH2122,3,250.0,0.9129999999999999
Metformin,NCIH2122,4,250.0,0.89
Metformin,NCIH2122,5,250.0,0.7709999999999999
Metformin,NCIH23,0,0.12,0.7609999999999999
Metformin,NCIH23,1,0.12,0.965
Metformin,NCIH23,2,0.12,1.072
Metformin,NCIH23,3,0.12,1.104
Metformin,NCIH23,4,0.12,1.013
Metformin,NCIH23,5,0.12,1.028
Metformin,NCIH23,0,0.35,1.0
Metformin,NCIH23,1,0.35,0.94
Metformin,NCIH23,2,0.35,1.063
Metformin,NCIH23,3,0.35,0.98
Metformin,NCIH23,4,0.35,1.15
Metformin,NCIH23,5,0.35,1.182
Metformin,NCIH23,0,1.1,0.9329999999999999
Metformin,NCIH23,1,1.1,0.943
Metformin,NCIH23,2,1.1,1.074
Metformin,NCIH23,3,1.1,1.0170000000000001
Metformin,NCIH23,4,1.1,0.922
Metformin,NCIH23,5,1.1,0.9129999999999999
Metformin,NCIH23,0,3.2,1.012
Metformin,NCIH23,1,3.2,0.9309999999999999
Metformin,NCIH23,2,3.2,1.018
Metformin,NCIH23,3,3.2,1.01
Metformin,NCIH23,4,3.2,1.0070000000000001
Metformin,NCIH23,5,3.2,1.0290000000000001
Metformin,NCIH23,0,9.5,0.925
Metformin,NCIH23,1,9.5,1.148
Metformin,NCIH23,2,9.5,1.01
Metformin,NCIH23,3,9.5,0.9490000000000001
Metformin,NCIH23,4,9.5,0.985
Metformin,NCIH23,5,9.5,0.8390000000000001
Metformin,NCIH23,0,29.0,1.0270000000000001
Metformin,NCIH23,1,29.0,1.024
Metformin,NCIH23,2,29.0,0.988
Metformin,NCIH23,3,29.0,0.86
Metformin,NCIH23,4,29.0,1.01
Metformin,NCIH23,5,29.0,0.958
Metformin,NCIH23,0,85.0,1.0290000000000001
Metformin,NCIH23,1,85.0,0.946
Metformin,NCIH23,2,85.0,1.024
Metformin,NCIH23,3,85.0,1.058
Metformin,NCIH23,4,85.0,0.866
Metformin,NCIH23,5,85.0,0.893
Metformin,NCIH23,0,250.0,0.903
Metformin,NCIH23,1,250.0,0.946
Metformin,NCIH23,2,250.0,0.882
Metformin,NCIH23,3,250.0,0.862
Metformin,NCIH23,4,250.0,0.922
Metformin,NCIH23,5,250.0,0.8759999999999999
Metformin,NCIH460,0,0.12,0.9259999999999999
Metformin,NCIH460,1,0.12,0.863
Metformin,NCIH460,2,0.12,0.9740000000000001
Metformin,NCIH460,3,0.12,1.032
Metformin,NCIH460,4,0.12,0.934
Metformin,NCIH460,5,0.12,0.971
Metformin,NCIH460,0,0.35,0.965
Metformin,NCIH460,1,0.35,1.071
Metformin,NCIH460,2,0.35,1.0090000000000001
Metformin,NCIH460,3,0.35,1.004
Metformin,NCIH460,4,0.35,1.081
Metformin,NCIH460,5,0.35,1.0190000000000001
Metformin,NCIH460,0,1.1,0.9279999999999999
Metformin,NCIH460,1,1.1,0.8190000000000001
Metformin,NCIH460,2,1.1,1.018
Metformin,NCIH460,3,1.1,0.98
Metformin,NCIH460,4,1.1,0.963
Metformin,NCIH460,5,1.1,0.972
Metformin,NCIH460,0,3.2,0.932
Metformin,NCIH460,1,3.2,0.9490000000000001
Metformin,NCIH460,2,3.2,1.028
Metformin,NCIH460,3,3.2,1.0170000000000001
Metformin,NCIH460,4,3.2,0.98
Metformin,NCIH460,5,3.2,0.9990000000000001
Metformin,NCIH460,0,9.5,1.026
Metformin,NCIH460,1,9.5,1.03
Metformin,NCIH460,2,9.5,1.002
Metformin,NCIH460,3,9.5,1.044
Metformin,NCIH460,4,9.5,0.86
Metformin,NCIH460,5,9.5,0.9009999999999999
Metformin,NCIH460,0,29.0,1.003
Metformin,NCIH460,1,29.0,1.021
Metformin,NCIH460,2,29.0,0.975
Metformin,NCIH460,3,29.0,0.9540000000000001
Metformin,NCIH460,4,29.0,0.914
Metformin,NCIH460,5,29.0,0.996
Metformin,NCIH460,0,85.0,0.99
Metformin,NCIH460,1,85.0,1.01
Metformin,NCIH460,2,85.0,1.013
Metformin,NCIH460,3,85.0,1.002
Metformin,NCIH460,4,85.0,0.9229999999999999
Metformin,NCIH460,5,85.0,0.9
Metformin,NCIH460,0,250.0,0.995
Metformin,NCIH460,1,250.0,1.046
Metformin,NCIH460,2,250.0,0.9570000000000001
Metformin,NCIH460,3,250.0,0.885
Metformin,NCIH460,4,250.0,0.903
Metformin,NCIH460,5,250.0,0.93
Metformin,NCIH520,0,0.12,1.092
Metformin,NCIH520,1,0.12,0.904
Metformin,NCIH520,2,0.12,0.9179999999999999
Metformin,NCIH520,3,0.12,0.738
Metformin,NCIH520,4,0.12,0.86
Metformin,NCIH520,5,0.12,1.121
Metformin,NCIH520,0,0.35,1.052
Metformin,NCIH520,1,0.35,0.909
Metformin,NCIH520,2,0.35,0.866
Metformin,NCIH520,3,0.35,1.065
Metformin,NCIH520,4,0.35,1.159
Metformin,NCIH520,5,0.35,1.0270000000000001
Metformin,NCIH520,0,1.1,0.975
Metformin,NCIH520,1,1.1,0.993
Metformin,NCIH520,2,1.1,1.047
Metformin,NCIH520,3,1.1,1.06
Metformin,NCIH520,4,1.1,0.912
Metformin,NCIH520,5,1.1,0.8909999999999999
Metformin,NCIH520,0,3.2,1.022
Metformin,NCIH520,1,3.2,1.06
Metformin,NCIH520,2,3.2,1.227
Metformin,NCIH520,3,3.2,1.1440000000000001
Metformin,NCIH520,4,3.2,1.2229999999999999
Metformin,NCIH520,5,3.2,1.031
Metformin,NCIH520,0,9.5,0.9009999999999999
Metformin,NCIH520,1,9.5,0.8959999999999999
Metformin,NCIH520,2,9.5,1.102
Metformin,NCIH520,3,9.5,0.9209999999999999
Metformin,NCIH520,4,9.5,0.946
Metformin,NCIH520,5,9.5,1.067
Metformin,NCIH520,0,29.0,1.145
Metformin,NCIH520,1,29.0,1.0290000000000001
Metformin,NCIH520,2,29.0,0.899
Metformin,NCIH520,3,29.0,0.8270000000000001
Metformin,NCIH520,4,29.0,1.068
Metformin,NCIH520,5,29.0,0.698
Metformin,NCIH520,0,85.0,0.9490000000000001
Metformin,NCIH520,1,85.0,1.0759999999999998
Metformin,NCIH520,2,85.0,1.249
Metformin,NCIH520,3,85.0,0.899
Metformin,NCIH520,4,85.0,1.092
Metformin,NCIH520,5,85.0,0.9570000000000001
Metformin,NCIH520,0,250.0,1.151
Metformin,NCIH520,1,250.0,0.922
Metformin,NCIH520,2,250.0,0.9229999999999999
Metformin,NCIH520,3,250.0,0.9059999999999999
Metformin,NCIH520,4,250.0,0.828
Metformin,NCIH520,5,250.0,0.6920000000000001
Metformin,OCUBM,0,0.12,0.8809999999999999
Metformin,OCUBM,1,0.12,1.102
Metformin,OCUBM,2,0.12,1.175
Metformin,OCUBM,3,0.12,0.971
Metformin,OCUBM,4,0.12,0.943
Metformin,OCUBM,5,0.12,1.002
Metformin,OCUBM,0,0.35,0.9620000000000001
Metformin,OCUBM,1,0.35,0.9670000000000001
Metformin,OCUBM,2,0.35,1.006
Metformin,OCUBM,3,0.35,1.0759999999999998
Metformin,OCUBM,4,0.35,1.188
Metformin,OCUBM,5,0.35,1.061
Metformin,OCUBM,0,1.1,0.9179999999999999
Metformin,OCUBM,1,1.1,0.912
Metformin,OCUBM,2,1.1,1.141
Metformin,OCUBM,3,1.1,0.934
Metformin,OCUBM,4,1.1,1.0190000000000001
Metformin,OCUBM,5,1.1,0.9490000000000001
Metformin,OCUBM,0,3.2,1.082
Metformin,OCUBM,1,3.2,1.032
Metformin,OCUBM,2,3.2,1.0979999999999999
Metformin,OCUBM,3,3.2,0.9840000000000001
Metformin,OCUBM,4,3.2,1.125
Metformin,OCUBM,5,3.2,1.1420000000000001
Metformin,OCUBM,0,9.5,1.083
Metformin,OCUBM,1,9.5,1.044
Metformin,OCUBM,2,9.5,0.9690000000000001
Metformin,OCUBM,3,9.5,1.003
Metformin,OCUBM,4,9.5,1.0759999999999998
Metformin,OCUBM,5,9.5,0.972
Metformin,OCUBM,0,29.0,0.9990000000000001
Metformin,OCUBM,1,29.0,0.9520000000000001
Metformin,OCUBM,2,29.0,0.991
Metformin,OCUBM,3,29.0,0.972
Metformin,OCUBM,4,29.0,1.004
Metformin,OCUBM,5,29.0,1.053
Metformin,OCUBM,0,85.0,0.976
Metformin,OCUBM,1,85.0,0.995
Metformin,OCUBM,2,85.0,0.902
Metformin,OCUBM,3,85.0,1.0979999999999999
Metformin,OCUBM,4,85.0,0.9590000000000001
Metformin,OCUBM,5,85.0,1.089
Metformin,OCUBM,0,250.0,0.8220000000000001
Metformin,OCUBM,1,250.0,0.701
Metformin,OCUBM,2,250.0,0.8420000000000001
Metformin,OCUBM,3,250.0,0.89
Metformin,OCUBM,4,250.0,0.778
Metformin,OCUBM,5,250.0,0.7659999999999999
Metformin,OV90,0,0.12,0.946
Metformin,OV90,1,0.12,0.9329999999999999
Metformin,OV90,2,0.12,0.884
Metformin,OV90,3,0.12,1.057
Metformin,OV90,4,0.12,0.946
Metformin,OV90,5,0.12,1.016
Metformin,OV90,0,0.35,1.032
Metformin,OV90,1,0.35,0.987
Metformin,OV90,2,0.35,0.892
Metformin,OV90,3,0.35,1.001
Metformin,OV90,4,0.35,1.13
Metformin,OV90,5,0.35,1.094
Metformin,OV90,0,1.1,0.934
Metformin,OV90,1,1.1,0.919
Metformin,OV90,2,1.1,1.033
Metformin,OV90,3,1.1,0.953
Metformin,OV90,4,1.1,0.978
Metformin,OV90,5,1.1,0.97
Metformin,OV90,0,3.2,1.022
Metformin,OV90,1,3.2,0.975
Metformin,OV90,2,3.2,1.058
Metformin,OV90,3,3.2,1.063
Metformin,OV90,4,3.2,1.024
Metformin,OV90,5,3.2,1.055
Metformin,OV90,0,9.5,1.012
Metformin,OV90,1,9.5,0.956
Metformin,OV90,2,9.5,0.965
Metformin,OV90,3,9.5,0.987
Metformin,OV90,4,9.5,0.9329999999999999
Metformin,OV90,5,9.5,0.997
Metformin,OV90,0,29.0,0.96
Metformin,OV90,1,29.0,0.9309999999999999
Metformin,OV90,2,29.0,0.895
Metformin,OV90,3,29.0,0.9390000000000001
Metformin,OV90,4,29.0,0.9790000000000001
Metformin,OV90,5,29.0,0.992
Metformin,OV90,0,85.0,0.968
Metformin,OV90,1,85.0,1.091
Metformin,OV90,2,85.0,0.873
Metformin,OV90,3,85.0,0.9990000000000001
Metformin,OV90,4,85.0,0.988
Metformin,OV90,5,85.0,0.96
Metformin,OV90,0,250.0,0.873
Metformin,OV90,1,250.0,0.856
Metformin,OV90,2,250.0,0.747
Metformin,OV90,3,250.0,0.792
Metformin,OV90,4,250.0,0.86
Metformin,OV90,5,250.0,0.851
Metformin,OVCAR3,0,0.12,0.8909999999999999
Metformin,OVCAR3,1,0.12,0.915
Metformin,OVCAR3,2,0.12,1.093
Metformin,OVCAR3,3,0.12,1.151
Metformin,OVCAR3,4,0.12,1.074
Metformin,OVCAR3,5,0.12,1.081
Metformin,OVCAR3,0,0.35,1.117
Metformin,OVCAR3,1,0.35,1.014
Metformin,OVCAR3,2,0.35,1.317
Metformin,OVCAR3,3,0.35,1.193
Metformin,OVCAR3,4,0.35,1.252
Metformin,OVCAR3,5,0.35,1.091
Metformin,OVCAR3,0,1.1,0.982
Metformin,OVCAR3,1,1.1,0.9109999999999999
Metformin,OVCAR3,2,1.1,0.9670000000000001
Metformin,OVCAR3,3,1.1,1.131
Metformin,OVCAR3,4,1.1,0.9940000000000001
Metformin,OVCAR3,5,1.1,1.094
Metformin,OVCAR3,0,3.2,1.3980000000000001
Metformin,OVCAR3,1,3.2,1.219
Metformin,OVCAR3,2,3.2,1.187
Metformin,OVCAR3,3,3.2,1.111
Metformin,OVCAR3,4,3.2,1.013
Metformin,OVCAR3,5,3.2,1.067
Metformin,OVCAR3,0,9.5,1.1740000000000002
Metformin,OVCAR3,1,9.5,1.092
Metformin,OVCAR3,2,9.5,0.948
Metformin,OVCAR3,3,9.5,1.0490000000000002
Metformin,OVCAR3,4,9.5,1.02
Metformin,OVCAR3,5,9.5,0.895
Metformin,OVCAR3,0,29.0,1.094
Metformin,OVCAR3,1,29.0,1.05
Metformin,OVCAR3,2,29.0,1.037
Metformin,OVCAR3,3,29.0,0.898
Metformin,OVCAR3,4,29.0,1.141
Metformin,OVCAR3,5,29.0,0.866
Metformin,OVCAR3,0,85.0,1.102
Metformin,OVCAR3,1,85.0,1.1520000000000001
Metformin,OVCAR3,2,85.0,0.9009999999999999
Metformin,OVCAR3,3,85.0,1.1059999999999999
Metformin,OVCAR3,4,85.0,0.996
Metformin,OVCAR3,5,85.0,1.001
Metformin,OVCAR3,0,250.0,1.015
Metformin,OVCAR3,1,250.0,1.016
