Name,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
MITOMYCINE_GELDANAMYCIN_MSTO,MITOMYCINE,GELDANAMYCIN,MSTO,-23.87794354,2.0,4,4.0,1.0,2.0,0
MITOMYCINE_L778123_MSTO,MITOMYCINE,L778123,MSTO,-19.56791497,0.0,4,4.0,1.0,1.0,0
MITOMYCINE_LAPATINIB_MSTO,MITOMYCINE,LAPATINIB,MSTO,14.09791831,3.0,4,4.0,1.0,2.0,0
MITOMYCINE_MK-2206_MSTO,MITOMYCINE,MK-2206,MSTO,28.48317444,4.0,4,4.0,1.0,1.0,0
MITOMYCINE_MK-4827_MSTO,MITOMYCINE,MK-4827,MSTO,8.699402652,2.0,4,4.0,1.0,2.0,0
MITOMYCINE_MK-5108_MSTO,MITOMYCINE,MK-5108,MSTO,-6.352670537000001,4.0,4,4.0,1.0,0.0,0
MITOMYCINE_MK-8669_MSTO,MITOMYCINE,MK-8669,MSTO,28.39944835,4.0,4,4.0,1.0,1.0,0
MITOMYCINE_MK-8776_MSTO,MITOMYCINE,MK-8776,MSTO,5.584259058,1.0,4,4.0,1.0,1.0,0
MITOMYCINE_PD325901_MSTO,MITOMYCINE,PD325901,MSTO,-6.937681261,2.0,4,4.0,1.0,3.0,0
MITOMYCINE_SORAFENIB_MSTO,MITOMYCINE,SORAFENIB,MSTO,-6.974929187000001,0.0,4,4.0,1.0,4.0,0
MITOMYCINE_SUNITINIB_MSTO,MITOMYCINE,SUNITINIB,MSTO,-2.668501486,0.0,4,4.0,1.0,0.0,0
MITOMYCINE_ZOLINZA_MSTO,MITOMYCINE,ZOLINZA,MSTO,41.87827972,3.0,4,4.0,1.0,3.0,0
MK-2206_ABT-888_MSTO,MK-2206,ABT-888,MSTO,-2.182475002,4.0,4,2.0,1.0,2.0,0
MK-2206_BEZ-235_MSTO,MK-2206,BEZ-235,MSTO,16.83205533,2.0,4,2.0,1.0,1.0,0
MK-2206_BORTEZOMIB_MSTO,MK-2206,BORTEZOMIB,MSTO,64.83379718,4.0,4,2.0,0.0,1.0,0
MK-2206_DASATINIB_MSTO,MK-2206,DASATINIB,MSTO,88.33317664,4.0,4,2.0,1.0,0.0,0
MK-2206_DINACICLIB_MSTO,MK-2206,DINACICLIB,MSTO,13.17617367,4.0,4,2.0,1.0,0.0,0
MK-2206_ERLOTINIB_MSTO,MK-2206,ERLOTINIB,MSTO,66.78584124,1.0,4,2.0,1.0,3.0,0
MK-2206_GELDANAMYCIN_MSTO,MK-2206,GELDANAMYCIN,MSTO,-23.86586022,3.0,4,2.0,1.0,3.0,0
MK-2206_MK-8669_MSTO,MK-2206,MK-8669,MSTO,74.83609048,2.0,4,2.0,1.0,4.0,0
MK-2206_MK-8776_MSTO,MK-2206,MK-8776,MSTO,34.5066659,4.0,4,2.0,1.0,1.0,0
MK-2206_PD325901_MSTO,MK-2206,PD325901,MSTO,-9.942050809,4.0,4,2.0,1.0,0.0,0
MK-2206_SN-38_MSTO,MK-2206,SN-38,MSTO,29.72784954,1.0,4,2.0,1.0,4.0,0
MK-2206_SORAFENIB_MSTO,MK-2206,SORAFENIB,MSTO,-5.999380895,4.0,4,2.0,1.0,1.0,0
MK-2206_TOPOTECAN_MSTO,MK-2206,TOPOTECAN,MSTO,23.81165745,0.0,4,2.0,1.0,2.0,0
MK-4541_5-FU_MSTO,MK-4541,5-FU,MSTO,-80.26122358,4.0,4,3.0,1.0,2.0,0
MK-4541_ABT-888_MSTO,MK-4541,ABT-888,MSTO,16.386951999999994,4.0,4,3.0,1.0,2.0,0
MK-4541_AZD1775_MSTO,MK-4541,AZD1775,MSTO,6.053198237999999,3.0,4,3.0,0.0,1.0,0
MK-4541_BEZ-235_MSTO,MK-4541,BEZ-235,MSTO,17.69731939,3.0,4,3.0,1.0,4.0,0
MK-4541_BORTEZOMIB_MSTO,MK-4541,BORTEZOMIB,MSTO,102.9030202,1.0,4,3.0,0.0,0.0,0
MK-4541_CARBOPLATIN_MSTO,MK-4541,CARBOPLATIN,MSTO,16.62898424,2.0,4,3.0,1.0,3.0,0
MK-4541_CYCLOPHOSPHAMIDE_MSTO,MK-4541,CYCLOPHOSPHAMIDE,MSTO,22.61680591,0.0,4,3.0,0.0,4.0,0
MK-4541_DASATINIB_MSTO,MK-4541,DASATINIB,MSTO,113.5542337,3.0,4,3.0,1.0,1.0,0
MK-4541_DEXAMETHASONE_MSTO,MK-4541,DEXAMETHASONE,MSTO,-10.86263142,2.0,4,3.0,0.0,1.0,0
MK-4541_DINACICLIB_MSTO,MK-4541,DINACICLIB,MSTO,-3.847940554,1.0,4,3.0,1.0,3.0,0
MK-4541_DOXORUBICIN_MSTO,MK-4541,DOXORUBICIN,MSTO,8.315513334,0.0,4,3.0,1.0,1.0,0
MK-4541_ERLOTINIB_MSTO,MK-4541,ERLOTINIB,MSTO,12.57638672,2.0,4,3.0,1.0,0.0,0
MK-4541_ETOPOSIDE_MSTO,MK-4541,ETOPOSIDE,MSTO,6.568265169,3.0,4,3.0,1.0,4.0,0
MK-4541_GELDANAMYCIN_MSTO,MK-4541,GELDANAMYCIN,MSTO,-2.534506931,1.0,4,3.0,1.0,1.0,0
MK-4541_GEMCITABINE_MSTO,MK-4541,GEMCITABINE,MSTO,-9.398949257,4.0,4,3.0,1.0,1.0,0
MK-4541_L778123_MSTO,MK-4541,L778123,MSTO,3.196085757,0.0,4,3.0,1.0,1.0,0
MK-4541_LAPATINIB_MSTO,MK-4541,LAPATINIB,MSTO,2.83617027,3.0,4,3.0,1.0,4.0,0
MK-4541_METFORMIN_MSTO,MK-4541,METFORMIN,MSTO,1.058785763,1.0,4,3.0,1.0,3.0,0
MK-4541_METHOTREXATE_MSTO,MK-4541,METHOTREXATE,MSTO,-18.75517254,3.0,4,3.0,1.0,0.0,0
MK-4541_MITOMYCINE_MSTO,MK-4541,MITOMYCINE,MSTO,-3.098628624,3.0,4,3.0,1.0,4.0,0
MK-4541_MK-2206_MSTO,MK-4541,MK-2206,MSTO,4.169628548,3.0,4,3.0,1.0,2.0,0
MK-4541_MK-4827_MSTO,MK-4541,MK-4827,MSTO,6.33045254,1.0,4,3.0,1.0,1.0,0
MK-4541_MK-5108_MSTO,MK-4541,MK-5108,MSTO,-8.878577763,1.0,4,3.0,1.0,4.0,0
MK-4541_MK-8669_MSTO,MK-4541,MK-8669,MSTO,3.258762848,3.0,4,3.0,1.0,2.0,0
MK-4541_MK-8776_MSTO,MK-4541,MK-8776,MSTO,-4.911441248,4.0,4,3.0,1.0,4.0,0
MK-4541_MRK-003_MSTO,MK-4541,MRK-003,MSTO,-27.68547122,2.0,4,3.0,1.0,1.0,0
MK-4541_PACLITAXEL_MSTO,MK-4541,PACLITAXEL,MSTO,3.765976533,3.0,4,3.0,1.0,0.0,0
MK-4541_PD325901_MSTO,MK-4541,PD325901,MSTO,-18.22695392,0.0,4,3.0,1.0,4.0,0
MK-4541_SN-38_MSTO,MK-4541,SN-38,MSTO,20.2800693,1.0,4,3.0,1.0,3.0,0
MK-4541_SORAFENIB_MSTO,MK-4541,SORAFENIB,MSTO,-7.739490222000001,0.0,4,3.0,1.0,4.0,0
MK-4541_SUNITINIB_MSTO,MK-4541,SUNITINIB,MSTO,6.713122272000001,4.0,4,3.0,1.0,0.0,0
MK-4541_TOPOTECAN_MSTO,MK-4541,TOPOTECAN,MSTO,0.490224526,3.0,4,3.0,1.0,3.0,0
MK-4541_VINBLASTINE_MSTO,MK-4541,VINBLASTINE,MSTO,-34.85469642,1.0,4,3.0,1.0,4.0,0
MK-4541_VINORELBINE_MSTO,MK-4541,VINORELBINE,MSTO,-31.26805768,4.0,4,3.0,1.0,0.0,0
MK-4541_ZOLINZA_MSTO,MK-4541,ZOLINZA,MSTO,-92.62813758,1.0,4,3.0,1.0,1.0,0
MK-4827_ABT-888_MSTO,MK-4827,ABT-888,MSTO,-10.98094925,4.0,4,2.0,1.0,0.0,0
MK-4827_BEZ-235_MSTO,MK-4827,BEZ-235,MSTO,13.11923247,0.0,4,2.0,1.0,0.0,0
MK-4827_BORTEZOMIB_MSTO,MK-4827,BORTEZOMIB,MSTO,36.17946125,1.0,4,2.0,0.0,1.0,0
MK-4827_DASATINIB_MSTO,MK-4827,DASATINIB,MSTO,90.80406156,2.0,4,2.0,1.0,3.0,0
MK-4827_DINACICLIB_MSTO,MK-4827,DINACICLIB,MSTO,-2.555738146,0.0,4,2.0,1.0,4.0,0
MK-4827_ERLOTINIB_MSTO,MK-4827,ERLOTINIB,MSTO,33.17163046,4.0,4,2.0,1.0,4.0,0
MK-4827_GELDANAMYCIN_MSTO,MK-4827,GELDANAMYCIN,MSTO,-9.004330625,3.0,4,2.0,1.0,2.0,0
MK-4827_MK-2206_MSTO,MK-4827,MK-2206,MSTO,13.15257437,1.0,4,2.0,1.0,0.0,0
MK-4827_MK-8669_MSTO,MK-4827,MK-8669,MSTO,-6.994062215,2.0,4,2.0,1.0,0.0,0
MK-4827_MK-8776_MSTO,MK-4827,MK-8776,MSTO,11.08032153,1.0,4,2.0,1.0,0.0,0
MK-4827_PD325901_MSTO,MK-4827,PD325901,MSTO,9.048642377,3.0,4,2.0,1.0,4.0,0
MK-4827_SN-38_MSTO,MK-4827,SN-38,MSTO,41.07253268,2.0,4,2.0,1.0,2.0,0
MK-4827_SORAFENIB_MSTO,MK-4827,SORAFENIB,MSTO,-8.594945461,3.0,4,2.0,1.0,3.0,0
MK-4827_TOPOTECAN_MSTO,MK-4827,TOPOTECAN,MSTO,32.98579469,4.0,4,2.0,1.0,4.0,0
MK-5108_ABT-888_MSTO,MK-5108,ABT-888,MSTO,-1.685461731,1.0,4,3.0,1.0,2.0,0
MK-5108_BEZ-235_MSTO,MK-5108,BEZ-235,MSTO,11.76066653,1.0,4,3.0,1.0,4.0,0
MK-5108_BORTEZOMIB_MSTO,MK-5108,BORTEZOMIB,MSTO,64.70115627,2.0,4,3.0,0.0,3.0,0
MK-5108_DASATINIB_MSTO,MK-5108,DASATINIB,MSTO,90.51750612,1.0,4,3.0,1.0,1.0,0
MK-5108_DINACICLIB_MSTO,MK-5108,DINACICLIB,MSTO,-0.977044061,3.0,4,3.0,1.0,3.0,0
MK-5108_ERLOTINIB_MSTO,MK-5108,ERLOTINIB,MSTO,36.21998274,1.0,4,3.0,1.0,3.0,0
MK-5108_GELDANAMYCIN_MSTO,MK-5108,GELDANAMYCIN,MSTO,-3.115607334,1.0,4,3.0,1.0,0.0,0
MK-5108_MK-2206_MSTO,MK-5108,MK-2206,MSTO,65.69614413,3.0,4,3.0,1.0,4.0,0
MK-5108_MK-4827_MSTO,MK-5108,MK-4827,MSTO,4.027990944,3.0,4,3.0,1.0,0.0,0
MK-5108_MK-8669_MSTO,MK-5108,MK-8669,MSTO,26.77965278,3.0,4,3.0,1.0,1.0,0
MK-5108_MK-8776_MSTO,MK-5108,MK-8776,MSTO,-17.04799999,0.0,4,3.0,1.0,3.0,0
MK-5108_PD325901_MSTO,MK-5108,PD325901,MSTO,12.53683737,2.0,4,3.0,1.0,1.0,0
MK-5108_SN-38_MSTO,MK-5108,SN-38,MSTO,8.517275742,1.0,4,3.0,1.0,1.0,0
MK-5108_SORAFENIB_MSTO,MK-5108,SORAFENIB,MSTO,-6.963281629,1.0,4,3.0,1.0,4.0,0
MK-5108_TOPOTECAN_MSTO,MK-5108,TOPOTECAN,MSTO,24.29142696,3.0,4,3.0,1.0,0.0,0
MK-8669_BEZ-235_MSTO,MK-8669,BEZ-235,MSTO,155.2523888,3.0,4,3.0,1.0,2.0,0
MK-8669_DINACICLIB_MSTO,MK-8669,DINACICLIB,MSTO,15.67888311,3.0,4,3.0,1.0,1.0,0
MK-8669_GELDANAMYCIN_MSTO,MK-8669,GELDANAMYCIN,MSTO,58.24143384,4.0,4,3.0,1.0,4.0,0
MK-8669_MK-8776_MSTO,MK-8669,MK-8776,MSTO,28.57924493,2.0,4,3.0,1.0,0.0,0
MK-8669_SN-38_MSTO,MK-8669,SN-38,MSTO,41.1560826,3.0,4,3.0,1.0,3.0,0
MK-8669_SORAFENIB_MSTO,MK-8669,SORAFENIB,MSTO,-7.5985978,4.0,4,3.0,1.0,0.0,0
MK-8669_TOPOTECAN_MSTO,MK-8669,TOPOTECAN,MSTO,29.45834731,2.0,4,3.0,1.0,0.0,0
MRK-003_5-FU_MSTO,MRK-003,5-FU,MSTO,-46.93608306,0.0,4,4.0,1.0,3.0,0
MRK-003_ABT-888_MSTO,MRK-003,ABT-888,MSTO,1.228948238,0.0,4,4.0,1.0,1.0,0
MRK-003_AZD1775_MSTO,MRK-003,AZD1775,MSTO,-14.39393188,4.0,4,4.0,0.0,4.0,0
MRK-003_BEZ-235_MSTO,MRK-003,BEZ-235,MSTO,14.43909488,2.0,4,4.0,1.0,2.0,0
MRK-003_BORTEZOMIB_MSTO,MRK-003,BORTEZOMIB,MSTO,70.07591401,0.0,4,4.0,0.0,4.0,0
MRK-003_CARBOPLATIN_MSTO,MRK-003,CARBOPLATIN,MSTO,-18.45202428,2.0,4,4.0,1.0,3.0,0
MRK-003_CYCLOPHOSPHAMIDE_MSTO,MRK-003,CYCLOPHOSPHAMIDE,MSTO,-6.0095640260000005,4.0,4,4.0,0.0,1.0,0
MRK-003_DASATINIB_MSTO,MRK-003,DASATINIB,MSTO,46.45779052,4.0,4,4.0,1.0,4.0,0
MRK-003_DEXAMETHASONE_MSTO,MRK-003,DEXAMETHASONE,MSTO,9.423775143,1.0,4,4.0,0.0,1.0,0
MRK-003_DINACICLIB_MSTO,MRK-003,DINACICLIB,MSTO,-13.13813959,4.0,4,4.0,1.0,4.0,0
MRK-003_DOXORUBICIN_MSTO,MRK-003,DOXORUBICIN,MSTO,-30.17628088,0.0,4,4.0,1.0,1.0,0
MRK-003_ERLOTINIB_MSTO,MRK-003,ERLOTINIB,MSTO,-26.99508519,3.0,4,4.0,1.0,1.0,0
MRK-003_ETOPOSIDE_MSTO,MRK-003,ETOPOSIDE,MSTO,-24.803394,1.0,4,4.0,1.0,4.0,0
MRK-003_GELDANAMYCIN_MSTO,MRK-003,GELDANAMYCIN,MSTO,-5.294988925,3.0,4,4.0,1.0,3.0,0
MRK-003_GEMCITABINE_MSTO,MRK-003,GEMCITABINE,MSTO,-12.82298693,4.0,4,4.0,1.0,3.0,0
MRK-003_L778123_MSTO,MRK-003,L778123,MSTO,0.97477388,3.0,4,4.0,1.0,0.0,0
MRK-003_LAPATINIB_MSTO,MRK-003,LAPATINIB,MSTO,9.10815854,1.0,4,4.0,1.0,1.0,0
MRK-003_METFORMIN_MSTO,MRK-003,METFORMIN,MSTO,1.294346716,4.0,4,4.0,1.0,1.0,0
MRK-003_METHOTREXATE_MSTO,MRK-003,METHOTREXATE,MSTO,-10.76062272,2.0,4,4.0,1.0,1.0,0
MRK-003_MITOMYCINE_MSTO,MRK-003,MITOMYCINE,MSTO,-14.50481543,1.0,4,4.0,1.0,2.0,0
MRK-003_MK-2206_MSTO,MRK-003,MK-2206,MSTO,8.838357323,3.0,4,4.0,1.0,1.0,0
MRK-003_MK-4827_MSTO,MRK-003,MK-4827,MSTO,-6.378261661,0.0,4,4.0,1.0,4.0,0
MRK-003_MK-5108_MSTO,MRK-003,MK-5108,MSTO,-8.815017627000001,4.0,4,4.0,1.0,2.0,0
MRK-003_MK-8669_MSTO,MRK-003,MK-8669,MSTO,9.885044697,1.0,4,4.0,1.0,3.0,0
MRK-003_MK-8776_MSTO,MRK-003,MK-8776,MSTO,-11.67641589,1.0,4,4.0,1.0,1.0,0
MRK-003_PACLITAXEL_MSTO,MRK-003,PACLITAXEL,MSTO,-8.406019911,3.0,4,4.0,1.0,3.0,0
MRK-003_PD325901_MSTO,MRK-003,PD325901,MSTO,17.37944507,0.0,4,4.0,1.0,0.0,0
MRK-003_SN-38_MSTO,MRK-003,SN-38,MSTO,13.72691842,2.0,4,4.0,1.0,1.0,0
MRK-003_SORAFENIB_MSTO,MRK-003,SORAFENIB,MSTO,-8.371746884,1.0,4,4.0,1.0,0.0,0
MRK-003_SUNITINIB_MSTO,MRK-003,SUNITINIB,MSTO,7.136527935,0.0,4,4.0,1.0,1.0,0
MRK-003_TOPOTECAN_MSTO,MRK-003,TOPOTECAN,MSTO,22.79491501,2.0,4,4.0,1.0,4.0,0
MRK-003_VINBLASTINE_MSTO,MRK-003,VINBLASTINE,MSTO,8.477337817999999,1.0,4,4.0,1.0,4.0,0
MRK-003_VINORELBINE_MSTO,MRK-003,VINORELBINE,MSTO,-6.832336909,2.0,4,4.0,1.0,2.0,0
MRK-003_ZOLINZA_MSTO,MRK-003,ZOLINZA,MSTO,-3.53985058,0.0,4,4.0,1.0,2.0,0
PACLITAXEL_ABT-888_MSTO,PACLITAXEL,ABT-888,MSTO,18.26471868,0.0,4,1.0,1.0,0.0,0
PACLITAXEL_AZD1775_MSTO,PACLITAXEL,AZD1775,MSTO,0.479277165,4.0,4,1.0,0.0,2.0,0
PACLITAXEL_BEZ-235_MSTO,PACLITAXEL,BEZ-235,MSTO,39.96072878,3.0,4,1.0,1.0,0.0,0
PACLITAXEL_BORTEZOMIB_MSTO,PACLITAXEL,BORTEZOMIB,MSTO,68.85996267,4.0,4,1.0,0.0,3.0,0
PACLITAXEL_DASATINIB_MSTO,PACLITAXEL,DASATINIB,MSTO,107.1762971,0.0,4,1.0,1.0,4.0,0
PACLITAXEL_DINACICLIB_MSTO,PACLITAXEL,DINACICLIB,MSTO,2.072109236,4.0,4,1.0,1.0,3.0,0
PACLITAXEL_ERLOTINIB_MSTO,PACLITAXEL,ERLOTINIB,MSTO,18.00956241,4.0,4,1.0,1.0,4.0,0
PACLITAXEL_GELDANAMYCIN_MSTO,PACLITAXEL,GELDANAMYCIN,MSTO,1.910998236,2.0,4,1.0,1.0,2.0,0
PACLITAXEL_L778123_MSTO,PACLITAXEL,L778123,MSTO,10.73169147,0.0,4,1.0,1.0,1.0,0
PACLITAXEL_LAPATINIB_MSTO,PACLITAXEL,LAPATINIB,MSTO,38.39368641,1.0,4,1.0,1.0,4.0,0
PACLITAXEL_MK-2206_MSTO,PACLITAXEL,MK-2206,MSTO,51.29884152,2.0,4,1.0,1.0,0.0,0
PACLITAXEL_MK-4827_MSTO,PACLITAXEL,MK-4827,MSTO,-6.435638139,2.0,4,1.0,1.0,0.0,0
PACLITAXEL_MK-5108_MSTO,PACLITAXEL,MK-5108,MSTO,51.3790776,1.0,4,1.0,1.0,3.0,0
PACLITAXEL_MK-8669_MSTO,PACLITAXEL,MK-8669,MSTO,53.55270657,4.0,4,1.0,1.0,4.0,0
PACLITAXEL_MK-8776_MSTO,PACLITAXEL,MK-8776,MSTO,10.1671741,0.0,4,1.0,1.0,4.0,0
PACLITAXEL_PD325901_MSTO,PACLITAXEL,PD325901,MSTO,4.378648073,4.0,4,1.0,1.0,4.0,0
PACLITAXEL_SORAFENIB_MSTO,PACLITAXEL,SORAFENIB,MSTO,-12.99657934,4.0,4,1.0,1.0,1.0,0
PACLITAXEL_SUNITINIB_MSTO,PACLITAXEL,SUNITINIB,MSTO,-0.380406832,0.0,4,1.0,1.0,1.0,0
PACLITAXEL_ZOLINZA_MSTO,PACLITAXEL,ZOLINZA,MSTO,49.15566705,3.0,4,1.0,1.0,1.0,0
PD325901_ABT-888_MSTO,PD325901,ABT-888,MSTO,-1.408729086,2.0,4,0.0,1.0,2.0,0
PD325901_BEZ-235_MSTO,PD325901,BEZ-235,MSTO,29.66185192,2.0,4,0.0,1.0,0.0,0
PD325901_BORTEZOMIB_MSTO,PD325901,BORTEZOMIB,MSTO,78.61081827,4.0,4,0.0,0.0,1.0,0
PD325901_DASATINIB_MSTO,PD325901,DASATINIB,MSTO,88.51099713,3.0,4,0.0,1.0,4.0,0
PD325901_DINACICLIB_MSTO,PD325901,DINACICLIB,MSTO,10.94975755,0.0,4,0.0,1.0,3.0,0
PD325901_GELDANAMYCIN_MSTO,PD325901,GELDANAMYCIN,MSTO,18.75389742,2.0,4,0.0,1.0,3.0,0
PD325901_MK-8669_MSTO,PD325901,MK-8669,MSTO,20.92380755,1.0,4,0.0,1.0,2.0,0
PD325901_MK-8776_MSTO,PD325901,MK-8776,MSTO,-18.660576,2.0,4,0.0,1.0,3.0,0
PD325901_SN-38_MSTO,PD325901,SN-38,MSTO,2.504195229,2.0,4,0.0,1.0,3.0,0
PD325901_SORAFENIB_MSTO,PD325901,SORAFENIB,MSTO,-23.53988819,0.0,4,0.0,1.0,3.0,0
PD325901_TOPOTECAN_MSTO,PD325901,TOPOTECAN,MSTO,2.548137358,2.0,4,0.0,1.0,1.0,0
SN-38_DINACICLIB_MSTO,SN-38,DINACICLIB,MSTO,-4.28061609,0.0,4,1.0,1.0,4.0,0
SN-38_MK-8776_MSTO,SN-38,MK-8776,MSTO,8.756009316,0.0,4,1.0,1.0,4.0,0
SN-38_SORAFENIB_MSTO,SN-38,SORAFENIB,MSTO,-11.87042325,2.0,4,1.0,1.0,0.0,0
SORAFENIB_DINACICLIB_MSTO,SORAFENIB,DINACICLIB,MSTO,-10.49483318,1.0,4,1.0,1.0,3.0,0
SORAFENIB_MK-8776_MSTO,SORAFENIB,MK-8776,MSTO,-9.256454168,4.0,4,1.0,1.0,1.0,0
SUNITINIB_ABT-888_MSTO,SUNITINIB,ABT-888,MSTO,6.282131662,4.0,4,1.0,1.0,4.0,0
SUNITINIB_AZD1775_MSTO,SUNITINIB,AZD1775,MSTO,-5.495271697000001,2.0,4,1.0,0.0,3.0,0
SUNITINIB_BEZ-235_MSTO,SUNITINIB,BEZ-235,MSTO,2.754055288,1.0,4,1.0,1.0,1.0,0
SUNITINIB_BORTEZOMIB_MSTO,SUNITINIB,BORTEZOMIB,MSTO,24.15870463,4.0,4,1.0,0.0,4.0,0
SUNITINIB_DASATINIB_MSTO,SUNITINIB,DASATINIB,MSTO,28.38551818,1.0,4,1.0,1.0,1.0,0
SUNITINIB_DINACICLIB_MSTO,SUNITINIB,DINACICLIB,MSTO,-1.799244366,0.0,4,1.0,1.0,2.0,0
SUNITINIB_ERLOTINIB_MSTO,SUNITINIB,ERLOTINIB,MSTO,-55.64842832,2.0,4,1.0,1.0,1.0,0
SUNITINIB_GELDANAMYCIN_MSTO,SUNITINIB,GELDANAMYCIN,MSTO,10.18286653,3.0,4,1.0,1.0,2.0,0
SUNITINIB_LAPATINIB_MSTO,SUNITINIB,LAPATINIB,MSTO,8.894806904,3.0,4,1.0,1.0,4.0,0
SUNITINIB_MK-2206_MSTO,SUNITINIB,MK-2206,MSTO,-6.035027417,2.0,4,1.0,1.0,1.0,0
SUNITINIB_MK-4827_MSTO,SUNITINIB,MK-4827,MSTO,-7.901669785,1.0,4,1.0,1.0,2.0,0
SUNITINIB_MK-5108_MSTO,SUNITINIB,MK-5108,MSTO,2.6294820530000003,0.0,4,1.0,1.0,2.0,0
SUNITINIB_MK-8669_MSTO,SUNITINIB,MK-8669,MSTO,15.38136735,4.0,4,1.0,1.0,1.0,0
SUNITINIB_MK-8776_MSTO,SUNITINIB,MK-8776,MSTO,-10.82486857,2.0,4,1.0,1.0,3.0,0
SUNITINIB_PD325901_MSTO,SUNITINIB,PD325901,MSTO,14.4513459,4.0,4,1.0,1.0,3.0,0
SUNITINIB_SN-38_MSTO,SUNITINIB,SN-38,MSTO,5.746203845,1.0,4,1.0,1.0,0.0,0
SUNITINIB_SORAFENIB_MSTO,SUNITINIB,SORAFENIB,MSTO,-20.86987375,3.0,4,1.0,1.0,1.0,0
SUNITINIB_TOPOTECAN_MSTO,SUNITINIB,TOPOTECAN,MSTO,-6.358478211,2.0,4,1.0,1.0,3.0,0
TOPOTECAN_BEZ-235_MSTO,TOPOTECAN,BEZ-235,MSTO,15.74403461,1.0,4,0.0,1.0,0.0,0
TOPOTECAN_DINACICLIB_MSTO,TOPOTECAN,DINACICLIB,MSTO,1.148705204,2.0,4,0.0,1.0,0.0,0
TOPOTECAN_MK-8776_MSTO,TOPOTECAN,MK-8776,MSTO,-6.433455837,4.0,4,0.0,1.0,3.0,0
TOPOTECAN_SORAFENIB_MSTO,TOPOTECAN,SORAFENIB,MSTO,-18.11747083,2.0,4,0.0,1.0,2.0,0
VINBLASTINE_ABT-888_MSTO,VINBLASTINE,ABT-888,MSTO,-6.9954581839999985,3.0,4,1.0,1.0,3.0,0
VINBLASTINE_AZD1775_MSTO,VINBLASTINE,AZD1775,MSTO,-16.17330097,1.0,4,1.0,0.0,4.0,0
VINBLASTINE_BEZ-235_MSTO,VINBLASTINE,BEZ-235,MSTO,-15.40433875,2.0,4,1.0,1.0,1.0,0
VINBLASTINE_BORTEZOMIB_MSTO,VINBLASTINE,BORTEZOMIB,MSTO,-24.78273688,1.0,4,1.0,0.0,4.0,0
VINBLASTINE_DASATINIB_MSTO,VINBLASTINE,DASATINIB,MSTO,93.43255317,0.0,4,1.0,1.0,3.0,0
VINBLASTINE_DINACICLIB_MSTO,VINBLASTINE,DINACICLIB,MSTO,-13.02853204,0.0,4,1.0,1.0,0.0,0
VINBLASTINE_ERLOTINIB_MSTO,VINBLASTINE,ERLOTINIB,MSTO,19.18790741,3.0,4,1.0,1.0,1.0,0
VINBLASTINE_GELDANAMYCIN_MSTO,VINBLASTINE,GELDANAMYCIN,MSTO,-57.27205328,1.0,4,1.0,1.0,3.0,0
VINBLASTINE_L778123_MSTO,VINBLASTINE,L778123,MSTO,-5.810183469,2.0,4,1.0,1.0,2.0,0
VINBLASTINE_LAPATINIB_MSTO,VINBLASTINE,LAPATINIB,MSTO,6.379169111,4.0,4,1.0,1.0,0.0,0
VINBLASTINE_MK-2206_MSTO,VINBLASTINE,MK-2206,MSTO,46.76569279,0.0,4,1.0,1.0,3.0,0
VINBLASTINE_MK-4827_MSTO,VINBLASTINE,MK-4827,MSTO,0.228741641,4.0,4,1.0,1.0,2.0,0
VINBLASTINE_MK-5108_MSTO,VINBLASTINE,MK-5108,MSTO,29.37038012,2.0,4,1.0,1.0,1.0,0
VINBLASTINE_MK-8669_MSTO,VINBLASTINE,MK-8669,MSTO,69.31644893,0.0,4,1.0,1.0,0.0,0
VINBLASTINE_MK-8776_MSTO,VINBLASTINE,MK-8776,MSTO,-6.709150994,0.0,4,1.0,1.0,3.0,0
VINBLASTINE_PD325901_MSTO,VINBLASTINE,PD325901,MSTO,-1.059593411,4.0,4,1.0,1.0,2.0,0
VINBLASTINE_SORAFENIB_MSTO,VINBLASTINE,SORAFENIB,MSTO,-12.61543566,1.0,4,1.0,1.0,4.0,0
VINBLASTINE_SUNITINIB_MSTO,VINBLASTINE,SUNITINIB,MSTO,-12.15852725,2.0,4,1.0,1.0,0.0,0
VINBLASTINE_ZOLINZA_MSTO,VINBLASTINE,ZOLINZA,MSTO,75.78454391,1.0,4,1.0,1.0,3.0,0
VINORELBINE_ABT-888_MSTO,VINORELBINE,ABT-888,MSTO,53.05526747,3.0,4,3.0,1.0,3.0,0
VINORELBINE_AZD1775_MSTO,VINORELBINE,AZD1775,MSTO,2.831154153,4.0,4,3.0,0.0,2.0,0
VINORELBINE_BEZ-235_MSTO,VINORELBINE,BEZ-235,MSTO,82.33127458,4.0,4,3.0,1.0,3.0,0
VINORELBINE_BORTEZOMIB_MSTO,VINORELBINE,BORTEZOMIB,MSTO,130.13951740000002,3.0,4,3.0,0.0,0.0,0
VINORELBINE_DASATINIB_MSTO,VINORELBINE,DASATINIB,MSTO,102.4901933,2.0,4,3.0,1.0,3.0,0
VINORELBINE_DINACICLIB_MSTO,VINORELBINE,DINACICLIB,MSTO,48.62661809,2.0,4,3.0,1.0,3.0,0
VINORELBINE_ERLOTINIB_MSTO,VINORELBINE,ERLOTINIB,MSTO,28.03624262,1.0,4,3.0,1.0,4.0,0
