Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy
L778123_TOPOTECAN_SW837,L778123,TOPOTECAN,SW837,10.4719189848
L778123_TOPOTECAN_T47D,L778123,TOPOTECAN,T47D,8.5196565938
L778123_TOPOTECAN_UACC62,L778123,TOPOTECAN,UACC62,6.7369374124
L778123_TOPOTECAN_VCAP,L778123,TOPOTECAN,VCAP,16.1613486038
L778123_TOPOTECAN_ZR751,L778123,TOPOTECAN,ZR751,11.3831517696
L778123_VINORELBINE_A2058,L778123,VINORELBINE,A2058,24.0346419433
L778123_VINORELBINE_A2780,L778123,VINORELBINE,A2780,2.4579787269
L778123_VINORELBINE_A375,L778123,VINORELBINE,A375,18.8876269018
L778123_VINORELBINE_A427,L778123,VINORELBINE,A427,7.4715992655
L778123_VINORELBINE_CAOV3,L778123,VINORELBINE,CAOV3,-7.5246840928
L778123_VINORELBINE_DLD1,L778123,VINORELBINE,DLD1,4.584090627
L778123_VINORELBINE_ES2,L778123,VINORELBINE,ES2,-3.1646435701
L778123_VINORELBINE_HCT116,L778123,VINORELBINE,HCT116,-5.4095950763
L778123_VINORELBINE_HT144,L778123,VINORELBINE,HT144,14.4951714189
L778123_VINORELBINE_HT29,L778123,VINORELBINE,HT29,-6.1164022615
L778123_VINORELBINE_KPL1,L778123,VINORELBINE,KPL1,-0.9741045187
L778123_VINORELBINE_LOVO,L778123,VINORELBINE,LOVO,5.2370409294
L778123_VINORELBINE_MDAMB436,L778123,VINORELBINE,MDAMB436,11.9741670696
L778123_VINORELBINE_NCIH1650,L778123,VINORELBINE,NCIH1650,8.012918491
L778123_VINORELBINE_NCIH2122,L778123,VINORELBINE,NCIH2122,-27.1885243361
L778123_VINORELBINE_NCIH23,L778123,VINORELBINE,NCIH23,-101.714417157
L778123_VINORELBINE_NCIH460,L778123,VINORELBINE,NCIH460,4.8980557677
L778123_VINORELBINE_NCIH520,L778123,VINORELBINE,NCIH520,-10.9151497358
L778123_VINORELBINE_OCUBM,L778123,VINORELBINE,OCUBM,4.2837645123
L778123_VINORELBINE_OV90,L778123,VINORELBINE,OV90,40.2141719438
L778123_VINORELBINE_RKO,L778123,VINORELBINE,RKO,-5.8906607183
L778123_VINORELBINE_RPMI7951,L778123,VINORELBINE,RPMI7951,6.567576293
L778123_VINORELBINE_SKMEL30,L778123,VINORELBINE,SKMEL30,9.490453086
L778123_VINORELBINE_SKMES1,L778123,VINORELBINE,SKMES1,6.5337835761
L778123_VINORELBINE_SKOV3,L778123,VINORELBINE,SKOV3,-7.0063924162
L778123_VINORELBINE_SW620,L778123,VINORELBINE,SW620,4.5064920627
L778123_VINORELBINE_SW837,L778123,VINORELBINE,SW837,-9.9580784774
L778123_VINORELBINE_T47D,L778123,VINORELBINE,T47D,-8.7099147997
L778123_VINORELBINE_UACC62,L778123,VINORELBINE,UACC62,-0.6285598166
L778123_VINORELBINE_VCAP,L778123,VINORELBINE,VCAP,-8.7008994987
L778123_VINORELBINE_ZR751,L778123,VINORELBINE,ZR751,3.8487336534
L778123_ZOLINZA_A2058,L778123,ZOLINZA,A2058,9.3180961428
L778123_ZOLINZA_A2780,L778123,ZOLINZA,A2780,8.1402114565
L778123_ZOLINZA_A375,L778123,ZOLINZA,A375,6.2591552382
L778123_ZOLINZA_A427,L778123,ZOLINZA,A427,-32.7083673408
L778123_ZOLINZA_CAOV3,L778123,ZOLINZA,CAOV3,13.5537689186
L778123_ZOLINZA_DLD1,L778123,ZOLINZA,DLD1,5.7535883237
L778123_ZOLINZA_ES2,L778123,ZOLINZA,ES2,11.1222872579
L778123_ZOLINZA_HCT116,L778123,ZOLINZA,HCT116,9.2212404691
L778123_ZOLINZA_HT144,L778123,ZOLINZA,HT144,-1.1235768657
L778123_ZOLINZA_HT29,L778123,ZOLINZA,HT29,21.5370935078
L778123_ZOLINZA_KPL1,L778123,ZOLINZA,KPL1,7.0751700226
L778123_ZOLINZA_LOVO,L778123,ZOLINZA,LOVO,15.290452905
L778123_ZOLINZA_MDAMB436,L778123,ZOLINZA,MDAMB436,6.0138925316
L778123_ZOLINZA_NCIH1650,L778123,ZOLINZA,NCIH1650,-1.7020969514
L778123_ZOLINZA_NCIH2122,L778123,ZOLINZA,NCIH2122,21.3419240912
L778123_ZOLINZA_NCIH23,L778123,ZOLINZA,NCIH23,13.3529404487
L778123_ZOLINZA_NCIH460,L778123,ZOLINZA,NCIH460,11.9160719683
L778123_ZOLINZA_NCIH520,L778123,ZOLINZA,NCIH520,-0.9167793746
L778123_ZOLINZA_OCUBM,L778123,ZOLINZA,OCUBM,17.9168948446
L778123_ZOLINZA_OV90,L778123,ZOLINZA,OV90,19.7685368629
L778123_ZOLINZA_RKO,L778123,ZOLINZA,RKO,5.3225508588
L778123_ZOLINZA_RPMI7951,L778123,ZOLINZA,RPMI7951,6.5822753401
L778123_ZOLINZA_SKMEL30,L778123,ZOLINZA,SKMEL30,6.5004282155
L778123_ZOLINZA_SKMES1,L778123,ZOLINZA,SKMES1,12.7867679773
L778123_ZOLINZA_SKOV3,L778123,ZOLINZA,SKOV3,24.9558111039
L778123_ZOLINZA_SW620,L778123,ZOLINZA,SW620,1.1239872327
L778123_ZOLINZA_SW837,L778123,ZOLINZA,SW837,2.827004435
L778123_ZOLINZA_T47D,L778123,ZOLINZA,T47D,5.4896336573
L778123_ZOLINZA_UACC62,L778123,ZOLINZA,UACC62,2.2857333748
L778123_ZOLINZA_VCAP,L778123,ZOLINZA,VCAP,16.2079727129
L778123_ZOLINZA_ZR751,L778123,ZOLINZA,ZR751,-7.6039486356
LAPATINIB_ABT-888_A2058,LAPATINIB,ABT-888,A2058,7.0327534722
LAPATINIB_ABT-888_A2780,LAPATINIB,ABT-888,A2780,10.6131484107
LAPATINIB_ABT-888_A375,LAPATINIB,ABT-888,A375,-6.0356586906
LAPATINIB_ABT-888_A427,LAPATINIB,ABT-888,A427,-26.0032378846
LAPATINIB_ABT-888_CAOV3,LAPATINIB,ABT-888,CAOV3,11.5202043821
LAPATINIB_ABT-888_DLD1,LAPATINIB,ABT-888,DLD1,-3.2516679293
LAPATINIB_ABT-888_ES2,LAPATINIB,ABT-888,ES2,-7.9438069873
LAPATINIB_ABT-888_HCT116,LAPATINIB,ABT-888,HCT116,-1.0958669844
LAPATINIB_ABT-888_HT144,LAPATINIB,ABT-888,HT144,-0.4604287769
LAPATINIB_ABT-888_HT29,LAPATINIB,ABT-888,HT29,7.8808879086
LAPATINIB_ABT-888_KPL1,LAPATINIB,ABT-888,KPL1,8.1952897931
LAPATINIB_ABT-888_LOVO,LAPATINIB,ABT-888,LOVO,15.5448762882
LAPATINIB_ABT-888_MDAMB436,LAPATINIB,ABT-888,MDAMB436,4.5413510558
LAPATINIB_ABT-888_NCIH1650,LAPATINIB,ABT-888,NCIH1650,-5.2018969627
LAPATINIB_ABT-888_NCIH2122,LAPATINIB,ABT-888,NCIH2122,-4.8847177606
LAPATINIB_ABT-888_NCIH23,LAPATINIB,ABT-888,NCIH23,4.8995940495
LAPATINIB_ABT-888_NCIH460,LAPATINIB,ABT-888,NCIH460,-10.785569922
LAPATINIB_ABT-888_NCIH520,LAPATINIB,ABT-888,NCIH520,-5.8783986365
LAPATINIB_ABT-888_OCUBM,LAPATINIB,ABT-888,OCUBM,-6.9783284963
LAPATINIB_ABT-888_OV90,LAPATINIB,ABT-888,OV90,-13.1617272068
LAPATINIB_ABT-888_RKO,LAPATINIB,ABT-888,RKO,-4.0942634269
LAPATINIB_ABT-888_RPMI7951,LAPATINIB,ABT-888,RPMI7951,-10.3764407844
LAPATINIB_ABT-888_SKMEL30,LAPATINIB,ABT-888,SKMEL30,-9.090825843
LAPATINIB_ABT-888_SKMES1,LAPATINIB,ABT-888,SKMES1,-2.8740037653
LAPATINIB_ABT-888_SKOV3,LAPATINIB,ABT-888,SKOV3,0.9194403497
LAPATINIB_ABT-888_SW620,LAPATINIB,ABT-888,SW620,-9.0000711122
LAPATINIB_ABT-888_SW837,LAPATINIB,ABT-888,SW837,-8.3420021677
LAPATINIB_ABT-888_T47D,LAPATINIB,ABT-888,T47D,2.4950235276
LAPATINIB_ABT-888_UACC62,LAPATINIB,ABT-888,UACC62,0.8460353394
LAPATINIB_ABT-888_VCAP,LAPATINIB,ABT-888,VCAP,-10.6611485097
LAPATINIB_ABT-888_ZR751,LAPATINIB,ABT-888,ZR751,7.7593649049
LAPATINIB_BEZ-235_A2058,LAPATINIB,BEZ-235,A2058,34.8835732671
LAPATINIB_BEZ-235_A2780,LAPATINIB,BEZ-235,A2780,33.6539189411
LAPATINIB_BEZ-235_A375,LAPATINIB,BEZ-235,A375,27.9067054426
LAPATINIB_BEZ-235_A427,LAPATINIB,BEZ-235,A427,15.443555108
LAPATINIB_BEZ-235_CAOV3,LAPATINIB,BEZ-235,CAOV3,38.0460623503
LAPATINIB_BEZ-235_DLD1,LAPATINIB,BEZ-235,DLD1,39.6543515006
LAPATINIB_BEZ-235_ES2,LAPATINIB,BEZ-235,ES2,10.906284528
LAPATINIB_BEZ-235_HCT116,LAPATINIB,BEZ-235,HCT116,15.5044200952
LAPATINIB_BEZ-235_HT144,LAPATINIB,BEZ-235,HT144,19.934078391
LAPATINIB_BEZ-235_HT29,LAPATINIB,BEZ-235,HT29,36.4027838697
LAPATINIB_BEZ-235_KPL1,LAPATINIB,BEZ-235,KPL1,23.2642711894
LAPATINIB_BEZ-235_LOVO,LAPATINIB,BEZ-235,LOVO,48.306222343
LAPATINIB_BEZ-235_MDAMB436,LAPATINIB,BEZ-235,MDAMB436,17.2313399784
LAPATINIB_BEZ-235_NCIH1650,LAPATINIB,BEZ-235,NCIH1650,31.9280192255
LAPATINIB_BEZ-235_NCIH2122,LAPATINIB,BEZ-235,NCIH2122,52.1544619946
LAPATINIB_BEZ-235_NCIH23,LAPATINIB,BEZ-235,NCIH23,19.2198842399
LAPATINIB_BEZ-235_NCIH460,LAPATINIB,BEZ-235,NCIH460,22.4473345673
LAPATINIB_BEZ-235_NCIH520,LAPATINIB,BEZ-235,NCIH520,27.807560947
LAPATINIB_BEZ-235_OCUBM,LAPATINIB,BEZ-235,OCUBM,31.6729372555
LAPATINIB_BEZ-235_OV90,LAPATINIB,BEZ-235,OV90,22.2995064695
LAPATINIB_BEZ-235_RKO,LAPATINIB,BEZ-235,RKO,21.8976616758
LAPATINIB_BEZ-235_RPMI7951,LAPATINIB,BEZ-235,RPMI7951,20.4860065379
LAPATINIB_BEZ-235_SKMEL30,LAPATINIB,BEZ-235,SKMEL30,26.986292931
LAPATINIB_BEZ-235_SKMES1,LAPATINIB,BEZ-235,SKMES1,31.7455802895
LAPATINIB_BEZ-235_SKOV3,LAPATINIB,BEZ-235,SKOV3,34.7068493257
LAPATINIB_BEZ-235_SW620,LAPATINIB,BEZ-235,SW620,10.6989449187
LAPATINIB_BEZ-235_SW837,LAPATINIB,BEZ-235,SW837,63.1041334522
LAPATINIB_BEZ-235_T47D,LAPATINIB,BEZ-235,T47D,158.172324742
LAPATINIB_BEZ-235_UACC62,LAPATINIB,BEZ-235,UACC62,34.9934047563
LAPATINIB_BEZ-235_VCAP,LAPATINIB,BEZ-235,VCAP,24.5207612525
LAPATINIB_BEZ-235_ZR751,LAPATINIB,BEZ-235,ZR751,41.2394380183
LAPATINIB_BORTEZOMIB_A2058,LAPATINIB,BORTEZOMIB,A2058,14.5104381684
LAPATINIB_BORTEZOMIB_A2780,LAPATINIB,BORTEZOMIB,A2780,-12.1342103327
LAPATINIB_BORTEZOMIB_A375,LAPATINIB,BORTEZOMIB,A375,39.5912666644
LAPATINIB_BORTEZOMIB_A427,LAPATINIB,BORTEZOMIB,A427,-22.9263192996
LAPATINIB_BORTEZOMIB_CAOV3,LAPATINIB,BORTEZOMIB,CAOV3,-12.4389804497
LAPATINIB_BORTEZOMIB_DLD1,LAPATINIB,BORTEZOMIB,DLD1,28.2304322279
LAPATINIB_BORTEZOMIB_ES2,LAPATINIB,BORTEZOMIB,ES2,21.1714346131
LAPATINIB_BORTEZOMIB_HCT116,LAPATINIB,BORTEZOMIB,HCT116,13.1031837753
LAPATINIB_BORTEZOMIB_HT144,LAPATINIB,BORTEZOMIB,HT144,-3.6050103196
LAPATINIB_BORTEZOMIB_HT29,LAPATINIB,BORTEZOMIB,HT29,-12.7862871553
LAPATINIB_BORTEZOMIB_KPL1,LAPATINIB,BORTEZOMIB,KPL1,8.9436504634
LAPATINIB_BORTEZOMIB_LOVO,LAPATINIB,BORTEZOMIB,LOVO,18.2778858608
LAPATINIB_BORTEZOMIB_MDAMB436,LAPATINIB,BORTEZOMIB,MDAMB436,-5.4104376016
LAPATINIB_BORTEZOMIB_NCIH1650,LAPATINIB,BORTEZOMIB,NCIH1650,-8.6918379358
LAPATINIB_BORTEZOMIB_NCIH2122,LAPATINIB,BORTEZOMIB,NCIH2122,7.9367832403
LAPATINIB_BORTEZOMIB_NCIH23,LAPATINIB,BORTEZOMIB,NCIH23,0.8032909009
LAPATINIB_BORTEZOMIB_NCIH460,LAPATINIB,BORTEZOMIB,NCIH460,25.6828902696
LAPATINIB_BORTEZOMIB_NCIH520,LAPATINIB,BORTEZOMIB,NCIH520,-29.875708492
LAPATINIB_BORTEZOMIB_OCUBM,LAPATINIB,BORTEZOMIB,OCUBM,-6.2396159584
LAPATINIB_BORTEZOMIB_OV90,LAPATINIB,BORTEZOMIB,OV90,-7.7101406297
LAPATINIB_BORTEZOMIB_RKO,LAPATINIB,BORTEZOMIB,RKO,20.1011815228
LAPATINIB_BORTEZOMIB_RPMI7951,LAPATINIB,BORTEZOMIB,RPMI7951,-6.2862973553
LAPATINIB_BORTEZOMIB_SKMEL30,LAPATINIB,BORTEZOMIB,SKMEL30,6.5170210535
LAPATINIB_BORTEZOMIB_SKMES1,LAPATINIB,BORTEZOMIB,SKMES1,-10.95308482
LAPATINIB_BORTEZOMIB_SKOV3,LAPATINIB,BORTEZOMIB,SKOV3,21.3964992457
LAPATINIB_BORTEZOMIB_SW620,LAPATINIB,BORTEZOMIB,SW620,17.7038513171
LAPATINIB_BORTEZOMIB_SW837,LAPATINIB,BORTEZOMIB,SW837,17.0236638302
LAPATINIB_BORTEZOMIB_T47D,LAPATINIB,BORTEZOMIB,T47D,-31.4036584595
LAPATINIB_BORTEZOMIB_UACC62,LAPATINIB,BORTEZOMIB,UACC62,-6.7207680941
LAPATINIB_BORTEZOMIB_VCAP,LAPATINIB,BORTEZOMIB,VCAP,12.0987529367
LAPATINIB_BORTEZOMIB_ZR751,LAPATINIB,BORTEZOMIB,ZR751,16.208837106
LAPATINIB_DASATINIB_A2058,LAPATINIB,DASATINIB,A2058,53.5344245218
LAPATINIB_DASATINIB_A2780,LAPATINIB,DASATINIB,A2780,71.4014339255
LAPATINIB_DASATINIB_A375,LAPATINIB,DASATINIB,A375,-13.9892056993
LAPATINIB_DASATINIB_A427,LAPATINIB,DASATINIB,A427,23.0666145972
LAPATINIB_DASATINIB_CAOV3,LAPATINIB,DASATINIB,CAOV3,32.0080232443
LAPATINIB_DASATINIB_DLD1,LAPATINIB,DASATINIB,DLD1,66.0717803314
LAPATINIB_DASATINIB_ES2,LAPATINIB,DASATINIB,ES2,-1.3742900194
LAPATINIB_DASATINIB_HCT116,LAPATINIB,DASATINIB,HCT116,-31.3419992409
LAPATINIB_DASATINIB_HT144,LAPATINIB,DASATINIB,HT144,-39.7218864093
LAPATINIB_DASATINIB_HT29,LAPATINIB,DASATINIB,HT29,28.1288856172
LAPATINIB_DASATINIB_KPL1,LAPATINIB,DASATINIB,KPL1,10.5648592388
LAPATINIB_DASATINIB_LOVO,LAPATINIB,DASATINIB,LOVO,56.4216242482
LAPATINIB_DASATINIB_MDAMB436,LAPATINIB,DASATINIB,MDAMB436,12.4148834622
LAPATINIB_DASATINIB_NCIH1650,LAPATINIB,DASATINIB,NCIH1650,65.8111539735
LAPATINIB_DASATINIB_NCIH2122,LAPATINIB,DASATINIB,NCIH2122,-29.731672777
LAPATINIB_DASATINIB_NCIH23,LAPATINIB,DASATINIB,NCIH23,2.4947876652
LAPATINIB_DASATINIB_NCIH460,LAPATINIB,DASATINIB,NCIH460,-15.6059656631
LAPATINIB_DASATINIB_NCIH520,LAPATINIB,DASATINIB,NCIH520,33.9336481674
LAPATINIB_DASATINIB_OCUBM,LAPATINIB,DASATINIB,OCUBM,64.1825569659
LAPATINIB_DASATINIB_OV90,LAPATINIB,DASATINIB,OV90,9.3619816436
LAPATINIB_DASATINIB_RKO,LAPATINIB,DASATINIB,RKO,5.4848191839
LAPATINIB_DASATINIB_RPMI7951,LAPATINIB,DASATINIB,RPMI7951,22.3908129916
LAPATINIB_DASATINIB_SKMEL30,LAPATINIB,DASATINIB,SKMEL30,2.1655142066
LAPATINIB_DASATINIB_SKMES1,LAPATINIB,DASATINIB,SKMES1,63.1118570534
LAPATINIB_DASATINIB_SKOV3,LAPATINIB,DASATINIB,SKOV3,58.8621474771
LAPATINIB_DASATINIB_SW620,LAPATINIB,DASATINIB,SW620,-1.5634713769
LAPATINIB_DASATINIB_SW837,LAPATINIB,DASATINIB,SW837,83.53453831
LAPATINIB_DASATINIB_T47D,LAPATINIB,DASATINIB,T47D,31.2412653806
LAPATINIB_DASATINIB_UACC62,LAPATINIB,DASATINIB,UACC62,2.3488809815
LAPATINIB_DASATINIB_VCAP,LAPATINIB,DASATINIB,VCAP,15.6889917668
LAPATINIB_DASATINIB_ZR751,LAPATINIB,DASATINIB,ZR751,-34.4849186889
LAPATINIB_DINACICLIB_A2058,LAPATINIB,DINACICLIB,A2058,12.2502026071
LAPATINIB_DINACICLIB_A2780,LAPATINIB,DINACICLIB,A2780,2.4540831526
LAPATINIB_DINACICLIB_A375,LAPATINIB,DINACICLIB,A375,25.1835330848
LAPATINIB_DINACICLIB_A427,LAPATINIB,DINACICLIB,A427,-10.5860053702
LAPATINIB_DINACICLIB_CAOV3,LAPATINIB,DINACICLIB,CAOV3,16.408791203
LAPATINIB_DINACICLIB_DLD1,LAPATINIB,DINACICLIB,DLD1,43.8706632244
LAPATINIB_DINACICLIB_ES2,LAPATINIB,DINACICLIB,ES2,23.4115945802
LAPATINIB_DINACICLIB_HCT116,LAPATINIB,DINACICLIB,HCT116,16.8412390636
LAPATINIB_DINACICLIB_HT144,LAPATINIB,DINACICLIB,HT144,17.9827374953
LAPATINIB_DINACICLIB_HT29,LAPATINIB,DINACICLIB,HT29,8.8067787447
LAPATINIB_DINACICLIB_KPL1,LAPATINIB,DINACICLIB,KPL1,-2.3220875372
LAPATINIB_DINACICLIB_LOVO,LAPATINIB,DINACICLIB,LOVO,24.107748595
LAPATINIB_DINACICLIB_MDAMB436,LAPATINIB,DINACICLIB,MDAMB436,10.7729963649
LAPATINIB_DINACICLIB_NCIH1650,LAPATINIB,DINACICLIB,NCIH1650,19.3868978521
LAPATINIB_DINACICLIB_NCIH2122,LAPATINIB,DINACICLIB,NCIH2122,19.0097329474
LAPATINIB_DINACICLIB_NCIH23,LAPATINIB,DINACICLIB,NCIH23,23.2569817846
LAPATINIB_DINACICLIB_NCIH460,LAPATINIB,DINACICLIB,NCIH460,27.2015729579
LAPATINIB_DINACICLIB_NCIH520,LAPATINIB,DINACICLIB,NCIH520,4.4018342292
LAPATINIB_DINACICLIB_OCUBM,LAPATINIB,DINACICLIB,OCUBM,0.3434790764
LAPATINIB_DINACICLIB_OV90,LAPATINIB,DINACICLIB,OV90,-3.29071214
LAPATINIB_DINACICLIB_RKO,LAPATINIB,DINACICLIB,RKO,5.3423114476
LAPATINIB_DINACICLIB_RPMI7951,LAPATINIB,DINACICLIB,RPMI7951,24.7612978906
LAPATINIB_DINACICLIB_SKMEL30,LAPATINIB,DINACICLIB,SKMEL30,1.0912730954
LAPATINIB_DINACICLIB_SKMES1,LAPATINIB,DINACICLIB,SKMES1,6.6133777227
LAPATINIB_DINACICLIB_SKOV3,LAPATINIB,DINACICLIB,SKOV3,1.8509298616
LAPATINIB_DINACICLIB_SW620,LAPATINIB,DINACICLIB,SW620,8.4987101331
LAPATINIB_DINACICLIB_SW837,LAPATINIB,DINACICLIB,SW837,10.8668275204
LAPATINIB_DINACICLIB_T47D,LAPATINIB,DINACICLIB,T47D,-4.3584565945
LAPATINIB_DINACICLIB_UACC62,LAPATINIB,DINACICLIB,UACC62,16.9660920428
LAPATINIB_DINACICLIB_VCAP,LAPATINIB,DINACICLIB,VCAP,19.5393657019
LAPATINIB_DINACICLIB_ZR751,LAPATINIB,DINACICLIB,ZR751,15.1863722247
LAPATINIB_ERLOTINIB_A2058,LAPATINIB,ERLOTINIB,A2058,-1.7745489064
LAPATINIB_ERLOTINIB_A2780,LAPATINIB,ERLOTINIB,A2780,-0.3470643844
LAPATINIB_ERLOTINIB_A375,LAPATINIB,ERLOTINIB,A375,-3.2043591261
LAPATINIB_ERLOTINIB_A427,LAPATINIB,ERLOTINIB,A427,-19.724978721
LAPATINIB_ERLOTINIB_CAOV3,LAPATINIB,ERLOTINIB,CAOV3,2.8549580696
LAPATINIB_ERLOTINIB_DLD1,LAPATINIB,ERLOTINIB,DLD1,19.9833909358
LAPATINIB_ERLOTINIB_ES2,LAPATINIB,ERLOTINIB,ES2,-13.6442746812
LAPATINIB_ERLOTINIB_HCT116,LAPATINIB,ERLOTINIB,HCT116,10.3083530866
LAPATINIB_ERLOTINIB_HT144,LAPATINIB,ERLOTINIB,HT144,-15.0509104082
LAPATINIB_ERLOTINIB_HT29,LAPATINIB,ERLOTINIB,HT29,-2.2051147054
LAPATINIB_ERLOTINIB_KPL1,LAPATINIB,ERLOTINIB,KPL1,-24.7673982252
LAPATINIB_ERLOTINIB_LOVO,LAPATINIB,ERLOTINIB,LOVO,-4.6654754226
LAPATINIB_ERLOTINIB_MDAMB436,LAPATINIB,ERLOTINIB,MDAMB436,-16.1682115967
LAPATINIB_ERLOTINIB_NCIH1650,LAPATINIB,ERLOTINIB,NCIH1650,-7.6577911808
LAPATINIB_ERLOTINIB_NCIH2122,LAPATINIB,ERLOTINIB,NCIH2122,14.5974794619
LAPATINIB_ERLOTINIB_NCIH23,LAPATINIB,ERLOTINIB,NCIH23,-11.4432305308
LAPATINIB_ERLOTINIB_NCIH460,LAPATINIB,ERLOTINIB,NCIH460,-2.9237499623
LAPATINIB_ERLOTINIB_NCIH520,LAPATINIB,ERLOTINIB,NCIH520,15.1386048464
LAPATINIB_ERLOTINIB_OCUBM,LAPATINIB,ERLOTINIB,OCUBM,6.0611881301
LAPATINIB_ERLOTINIB_OV90,LAPATINIB,ERLOTINIB,OV90,-12.9989361489
LAPATINIB_ERLOTINIB_RKO,LAPATINIB,ERLOTINIB,RKO,-12.1504920681
LAPATINIB_ERLOTINIB_RPMI7951,LAPATINIB,ERLOTINIB,RPMI7951,-3.1089470906
LAPATINIB_ERLOTINIB_SKMEL30,LAPATINIB,ERLOTINIB,SKMEL30,-3.9765023956
LAPATINIB_ERLOTINIB_SKMES1,LAPATINIB,ERLOTINIB,SKMES1,5.5536665394
LAPATINIB_ERLOTINIB_SKOV3,LAPATINIB,ERLOTINIB,SKOV3,17.6217067743
LAPATINIB_ERLOTINIB_SW620,LAPATINIB,ERLOTINIB,SW620,-16.4465852065
LAPATINIB_ERLOTINIB_SW837,LAPATINIB,ERLOTINIB,SW837,2.4138115254
LAPATINIB_ERLOTINIB_T47D,LAPATINIB,ERLOTINIB,T47D,-14.7773443123
LAPATINIB_ERLOTINIB_UACC62,LAPATINIB,ERLOTINIB,UACC62,10.5990923935
LAPATINIB_ERLOTINIB_VCAP,LAPATINIB,ERLOTINIB,VCAP,2.4828183708
LAPATINIB_ERLOTINIB_ZR751,LAPATINIB,ERLOTINIB,ZR751,5.7557989957
LAPATINIB_GELDANAMYCIN_A2058,LAPATINIB,GELDANAMYCIN,A2058,12.5474768449
LAPATINIB_GELDANAMYCIN_A2780,LAPATINIB,GELDANAMYCIN,A2780,-3.9124350354
LAPATINIB_GELDANAMYCIN_A375,LAPATINIB,GELDANAMYCIN,A375,27.0865823128
LAPATINIB_GELDANAMYCIN_A427,LAPATINIB,GELDANAMYCIN,A427,-3.1801240245
LAPATINIB_GELDANAMYCIN_CAOV3,LAPATINIB,GELDANAMYCIN,CAOV3,35.0246884607
LAPATINIB_GELDANAMYCIN_DLD1,LAPATINIB,GELDANAMYCIN,DLD1,47.5732612328
LAPATINIB_GELDANAMYCIN_ES2,LAPATINIB,GELDANAMYCIN,ES2,18.5686888877
LAPATINIB_GELDANAMYCIN_HCT116,LAPATINIB,GELDANAMYCIN,HCT116,21.1635912984
LAPATINIB_GELDANAMYCIN_HT144,LAPATINIB,GELDANAMYCIN,HT144,20.2645926405
LAPATINIB_GELDANAMYCIN_HT29,LAPATINIB,GELDANAMYCIN,HT29,1.1492093799
LAPATINIB_GELDANAMYCIN_KPL1,LAPATINIB,GELDANAMYCIN,KPL1,18.4916447841
LAPATINIB_GELDANAMYCIN_LOVO,LAPATINIB,GELDANAMYCIN,LOVO,13.6084642996
LAPATINIB_GELDANAMYCIN_MDAMB436,LAPATINIB,GELDANAMYCIN,MDAMB436,22.6898927236
LAPATINIB_GELDANAMYCIN_NCIH1650,LAPATINIB,GELDANAMYCIN,NCIH1650,16.7767737521
LAPATINIB_GELDANAMYCIN_NCIH2122,LAPATINIB,GELDANAMYCIN,NCIH2122,17.8376930552
LAPATINIB_GELDANAMYCIN_NCIH23,LAPATINIB,GELDANAMYCIN,NCIH23,-2.922766874
LAPATINIB_GELDANAMYCIN_NCIH460,LAPATINIB,GELDANAMYCIN,NCIH460,26.7854593186
LAPATINIB_GELDANAMYCIN_NCIH520,LAPATINIB,GELDANAMYCIN,NCIH520,4.3922973988
LAPATINIB_GELDANAMYCIN_OCUBM,LAPATINIB,GELDANAMYCIN,OCUBM,1.1588000365
LAPATINIB_GELDANAMYCIN_OV90,LAPATINIB,GELDANAMYCIN,OV90,-0.3027563863
LAPATINIB_GELDANAMYCIN_RKO,LAPATINIB,GELDANAMYCIN,RKO,13.5897006398
LAPATINIB_GELDANAMYCIN_RPMI7951,LAPATINIB,GELDANAMYCIN,RPMI7951,-12.9215861861
LAPATINIB_GELDANAMYCIN_SKMEL30,LAPATINIB,GELDANAMYCIN,SKMEL30,8.4712246844
LAPATINIB_GELDANAMYCIN_SKMES1,LAPATINIB,GELDANAMYCIN,SKMES1,29.1116278397
LAPATINIB_GELDANAMYCIN_SKOV3,LAPATINIB,GELDANAMYCIN,SKOV3,11.8509146422
LAPATINIB_GELDANAMYCIN_SW620,LAPATINIB,GELDANAMYCIN,SW620,-5.0161914877
LAPATINIB_GELDANAMYCIN_SW837,LAPATINIB,GELDANAMYCIN,SW837,21.7142917796
LAPATINIB_GELDANAMYCIN_T47D,LAPATINIB,GELDANAMYCIN,T47D,-31.4758658012
LAPATINIB_GELDANAMYCIN_UACC62,LAPATINIB,GELDANAMYCIN,UACC62,14.6132066276
LAPATINIB_GELDANAMYCIN_VCAP,LAPATINIB,GELDANAMYCIN,VCAP,21.8687561144
LAPATINIB_GELDANAMYCIN_ZR751,LAPATINIB,GELDANAMYCIN,ZR751,-0.0968707302
LAPATINIB_MK-2206_A2058,LAPATINIB,MK-2206,A2058,33.9353620909
LAPATINIB_MK-2206_A2058,LAPATINIB,MK-2206,A2058,49.6185740348
LAPATINIB_MK-2206_A2780,LAPATINIB,MK-2206,A2780,24.290323553
LAPATINIB_MK-2206_A375,LAPATINIB,MK-2206,A375,14.3278165014
LAPATINIB_MK-2206_A375,LAPATINIB,MK-2206,A375,42.1069018831
LAPATINIB_MK-2206_A427,LAPATINIB,MK-2206,A427,-25.8562214477
LAPATINIB_MK-2206_A427,LAPATINIB,MK-2206,A427,21.3275239137
